gtdb_species_clade_id	all_core	all_singleton	all_accessory	all_gene_clusters
s__GWA2-73-35_sp001790315--GB_GCA_001790315.1	1170	3015	1629	5814
s__GCA-002779465_sp002771315--GB_GCA_002771315.1	1373	1917	0	3290
s__Furfurilactobacillus_rossiae_B--RS_GCF_009864005.1	1612	1622	0	3234
s__GW2011-AR18_sp000806155--GB_GCA_000806155.1	861	351	354	1566
s__GWA2-46-9_sp001791325--GB_GCA_001791325.1	875	548	312	1735
s__Frigoribacterium_sp001421165--RS_GCF_001421165.1	2656	1075	670	4401
s__Gemella_sanguinis--RS_GCF_000701685.1	1351	811	597	2759
s__GCA-2737125_sp903960135--GB_GCA_903960135.1	2069	3093	1826	6988
s__Fusicatenibacter_sp900772675--GB_GCA_900772675.1	1044	1815	1076	3935
s__Ga0077527_sp001464815--GB_GCA_001464815.1	3030	849	0	3879
s__GCA-002790365_sp022573715--GB_GCA_022573715.1	1404	1994	575	3973
s__GWA1-54-10_sp943349675--GB_GCA_943349675.1	311	573	252	1136
s__Gallionella_sp903858965--GB_GCA_903858965.1	1713	1095	0	2808
s__Frankia_coriariae--RS_GCF_001017755.1	2785	2262	3522	8569
s__GCA-2737595_sp903863015--GB_GCA_903863015.1	1542	801	448	2791
s__Gemella_morbillorum--RS_GCF_900476045.1	1199	1069	535	2803
s__GWA1-39-11_sp001782675--GB_GCA_001782675.1	461	502	442	1405
s__Gallibacterium_salpingitidis--RS_GCF_001678495.1	1915	737	381	3033
s__GCA-2722105_sp018692355--GB_GCA_018692355.1	1278	3752	1938	6968
s__GWF2-35-48_sp001769125--GB_GCA_001769125.1	1991	2368	2369	6728
s__GUT77_sp009786575--GB_GCA_009786575.1	1905	586	0	2491
s__Galligastranaerophilus_A_intestinigallinarum--GB_GCA_018715855.1	1248	660	393	2301
s__GCA-001856825_sp021827945--GB_GCA_021827945.1	883	983	731	2597
s__Fusobacterium_B_sp900541465--GB_GCA_900541465.1	957	1504	1017	3478
s__GCA-2401155_sp016763155--GB_GCA_016763155.1	867	2044	2138	5049
s__Geminicoccus_sp019800005--RS_GCF_019800005.1	4413	2459	0	6872
s__GWF2-33-10_sp001788835--GB_GCA_001788835.1	1134	288	245	1667
s__GCA-2786165_sp903877115--GB_GCA_903877115.1	1077	2011	428	3516
s__G023898405_sp023898405--GB_GCA_023898405.1	1868	781	0	2649
s__GW2011-AR11_sp12027u--GB_GCA_013330825.1	752	954	795	2501
s__GCA-002782285_sp002790655--GB_GCA_002790655.1	596	397	278	1271
s__GWC2-33-13_sp000989565--GB_GCA_000989565.1	743	593	363	1699
s__Frankia_nodulisporulans--RS_GCF_902806475.1	2497	3085	2599	8181
s__Gemella_haemolysans--RS_GCF_000173915.1	1622	96	49	1767
s__GWA2-66-18_sp001799675--GB_GCA_001799675.1	1731	1028	746	3505
s__Galligastranaerophilus_intestinavium--GB_GCA_018716625.1	1480	451	0	1931
s__Gemmiger_avicola--GB_GCA_900548355.1	1827	1410	528	3765
s__GCA-002793575_sp002774055--GB_GCA_002774055.1	447	357	0	804
s__Gallionella_sp002381565--GB_GCA_002381565.1	1233	2320	1374	4927
s__Ga0077530_sp900117415--RS_GCF_900117415.1	1464	4827	3328	9619
s__GCA-2698995_sp002698995--GB_GCA_002698995.1	3008	1518	0	4526
s__GCA-2724215_sp018672475--GB_GCA_018672475.1	5007	2730	1276	9013
s__Gemmiger_A_avium--RS_GCF_002160955.1	1920	1761	811	4492
s__GCA-2722315_sp018334995--GB_GCA_018334995.1	2097	808	485	3390
s__Frondihabitans_sp001423105--RS_GCF_001423105.1	2603	1000	930	4533
s__Gemella_sp018866345--RS_GCF_018866345.1	1360	184	0	1544
s__Fusobacterium_C_necrophorum--RS_GCF_004006635.1	1518	4274	3495	9287
s__Fuscibacter_sp013328815--RS_GCF_013328815.1	2651	2903	0	5554
s__GW2011-AR15_sp018657065--GB_GCA_018657065.1	1435	624	234	2293
s__GMQP-bins7_sp005888365--GB_GCA_005888365.1	1618	1938	893	4449
s__GWC2-65-14_sp001797615--GB_GCA_001797615.1	1351	1982	0	3333
s__GWC2-42-11_sp001797495--GB_GCA_001797495.1	1410	984	0	2394
s__GJ-E10_sp000828975--GB_GCA_000828975.1	1544	1800	872	4216
s__GWA1-39-11_sp001782235--GB_GCA_001782235.1	944	110	132	1186
s__Fructobacillus_pseudoficulneus--RS_GCF_900108455.1	1311	34	0	1345
s__Ga6A1_sp900102385--GB_GCA_900102385.1	2056	10732	4532	17320
s__Frankia_torreyi--RS_GCF_000948395.1	5049	1623	1282	7954
s__GWE2-31-10_sp001829315--GB_GCA_001829315.1	2888	2128	827	5843
s__GCA-2709665_sp002709665--GB_GCA_002709665.1	2699	1734	2227	6660
s__Fusobacterium_C_gonidiaformans--RS_GCF_003019695.1	1332	402	793	2527
s__GCA-2729515_sp019310965--GB_GCA_019310965.1	3729	1671	0	5400
s__Frankia_californiensis--RS_GCF_900634715.1	2492	5793	0	8285
s__GWA2-37-10_sp000992015--GB_GCA_000992015.1	518	501	0	1019
s__GWF2-38-69_sp001803205--GB_GCA_001803205.1	2793	192	0	2985
s__Gallimonas_faecium--GB_GCA_900547645.1	1122	990	420	2532
s__Fusobacterium_nucleatum_E--RS_GCF_000493815.1	2014	564	0	2578
s__Gemmatimonas_sp017991005--GB_GCA_017991005.1	2680	3317	0	5997
s__GCA-2742935_sp002742935--GB_GCA_002742935.1	2045	743	0	2788
s__GCA-2697345_sp905181985--GB_GCA_905181985.1	1350	1440	0	2790
s__GWF2-57-35_sp001804865--GB_GCA_001804865.1	3434	935	0	4369
s__Furfurilactobacillus_rossiae--RS_GCF_000428925.1	2183	268	815	3266
s__Fructobacillus_papyriferae--RS_GCF_018437225.1	1221	5	0	1226
s__GCA-002724975_sp002724975--GB_GCA_002724975.1	305	1090	0	1395
s__GWE2-29-8_sp001768555--GB_GCA_001768555.1	1751	1075	0	2826
s__GWC2-39-10_sp001872945--GB_GCA_001872945.1	607	442	405	1454
s__Gallimonas_intestinavium--GB_GCA_003343805.1	888	1152	680	2720
s__Furfurilactobacillus_sp003482405--GB_GCA_003482405.1	1713	1500	0	3213
s__Gemmatimonas_sp016741895--GB_GCA_016741895.1	2617	2829	0	5446
s__Gemmata_sp005772955--GB_GCA_005772955.1	4278	644	586	5508
s__GWF2-43-52_sp001805445--GB_GCA_001805445.1	2043	2536	354	4933
s__Frigoribacterium_sp001423905--RS_GCF_001423905.1	2568	1083	0	3651
s__Galliscardovia_callimiconis--RS_GCF_003952005.1	1935	603	0	2538
s__GCA-2726245_sp020638995--GB_GCA_020638995.1	6550	1695	0	8245
s__GW2011-AR17_sp10136u--GB_GCA_013331795.1	683	337	584	1604
s__Ga0077550_sp016709225--GB_GCA_016709225.1	5924	2866	1802	10592
s__GWA2-49-15_sp001769855--GB_GCA_001769855.1	3692	1016	0	4708
s__GCA-2685815_sp002685815--GB_GCA_002685815.1	764	1606	0	2370
s__Frankia_alpina--RS_GCF_902806485.1	3043	4430	0	7473
s__GCA-016699145_sp943349825--GB_GCA_943349825.1	1231	101	0	1332
s__GCA-002780795_sp002780795--GB_GCA_002780795.1	870	732	367	1969
s__GCA-002785045_sp002781185--GB_GCA_002781185.1	412	327	195	934
s__Fructobacillus_fructosus--RS_GCF_001438695.1	1029	461	504	1994
s__GCA-2712005_sp017858255--GB_GCA_017858255.1	2915	1500	0	4415
s__Gallacutalibacter_pullicola--GB_GCA_018712265.1	1806	1744	735	4285
s__GCA-002729875_sp002729875--GB_GCA_002729875.1	1997	1539	0	3536
s__GWA2-44-9_sp001794215--GB_GCA_001794215.1	818	330	200	1348
s__Gallionella_sp021787435--GB_GCA_021787435.1	1393	2546	0	3939
s__GCA-002782225_sp002787295--GB_GCA_002787295.1	409	302	265	976
s__GCA-2863045_sp002863045--GB_GCA_002863045.1	1404	1364	600	3368
s__GCA-2718815_sp002726515--GB_GCA_002726515.1	3343	2510	0	5853
s__GCA-002723415_sp002721445--GB_GCA_002721445.1	1282	457	0	1739
s__G11_sp900103495--GB_GCA_900103495.1	1953	1130	491	3574
s__Francisella_salimarina--RS_GCF_007923265.1	1647	918	471	3036
s__GWC2-37-13_sp002788805--GB_GCA_002788805.1	522	785	350	1657
s__GCA-020344715_sp020344715--GB_GCA_020344715.1	561	1490	0	2051
s__Fusicatenibacter_saccharivorans--RS_GCF_015557635.1	1967	16382	10669	29018
s__Frankia_alni--RS_GCF_000058485.1	5639	594	1039	7272
s__GCA-2731375_sp002731375--GB_GCA_002731375.1	3331	1610	991	5932
s__Ga0077529_sp001464525--GB_GCA_022841705.1	3564	3043	0	6607
s__Gemmata_obscuriglobus--RS_GCF_008065095.1	7091	129	56	7276
s__GWA2-42-15_sp000998185--GB_GCA_000998185.1	403	557	392	1352
s__Fusicatenibacter_merdavium--GB_GCA_019115005.1	1973	1028	640	3641
s__GWE2-40-63_sp020719105--GB_GCA_020719105.1	1715	1907	0	3622
s__Geminocystis_sp009993045--GB_GCA_009993045.1	2592	737	564	3893
s__GCA-2687015_sp019312665--GB_GCA_019312665.1	3991	2633	0	6624
s__GWC2-45-19_sp001001555--GB_GCA_001001555.1	787	263	0	1050
s__Fuscovulum_blasticum--RS_GCF_003034965.1	3212	664	0	3876
s__GCA-2687515_sp002687515--GB_GCA_002687515.1	3476	1491	0	4967
s__Ga0074139_sp001464795--GB_GCA_001464795.1	2440	1933	0	4373
s__Fusobacterium_A_mortiferum--RS_GCF_000158195.2	1919	2412	1691	6022
s__GWA2-47-10_sp001820685--GB_GCA_001820685.1	589	720	810	2119
s__Fusobacterium_nucleatum_J--RS_GCF_008633215.1	1461	954	0	2415
s__GCA-2753565_sp002753565--GB_GCA_002753565.1	3038	492	0	3530
s__GWC2-45-44_sp001824555--GB_GCA_001824555.1	1525	907	702	3134
s__GWF_sp003576945--GB_GCA_003576945.1	648	377	225	1250
s__GCA-2724215_sp009840005--GB_GCA_009840005.1	3212	2766	1837	7815
s__Ga0077560_sp001464275--GB_GCA_001464275.1	2856	2159	0	5015
s__GWA2-38-11_sp001790645--GB_GCA_001790645.1	877	2058	0	2935
s__GCA-2753275_sp002753275--GB_GCA_002753275.1	1652	392	0	2044
s__Galbibacter_mesophilus--RS_GCF_023721415.1	3164	13	0	3177
s__GWF2-33-38_sp001769505--GB_GCA_001769505.1	1360	887	1713	3960
s__GCA-2400975_sp002400975--GB_GCA_002400975.1	1350	2699	0	4049
s__GWE2-40-63_sp003512955--GB_GCA_003512955.1	3670	4652	715	9037
s__GWA2-41-24_sp001775055--GB_GCA_001775055.1	980	312	0	1292
s__Ga0077527_sp903933915--GB_GCA_903933915.1	2203	2488	1128	5819
s__GWA2-35-9_sp002793435--GB_GCA_002793435.1	437	227	137	801
s__GCA-2699125_sp020634455--GB_GCA_020634455.1	3246	1254	1996	6496
s__Galliscardovia_saimiriisciurei--RS_GCF_010667655.1	1988	38	0	2026
s__Gallimonas_intestinigallinarum--GB_GCA_019116405.1	1157	823	0	1980
s__GWB2-47-37_sp001803635--GB_GCA_001803635.1	1684	965	944	3593
s__Gallimonas_sp017887095--GB_GCA_017887095.1	1206	761	0	1967
s__GWE2-42-24_sp001768515--GB_GCA_001768515.1	1793	494	1705	3992
s__GCA-2726865_sp014381835--GB_GCA_016783485.1	1668	1651	0	3319
s__Gallionella_sp001801215--GB_GCA_001801215.1	2360	901	0	3261
s__GPS1B09_sp018333635--GB_GCA_018333635.1	1848	802	0	2650
s__GW2011-AR20_sp000830315--GB_GCA_000830315.1	992	61	0	1053
s__GCA-2730975_sp018695085--GB_GCA_018695085.1	1042	3868	2141	7051
s__GCA-001856825_sp023381415--GB_GCA_023381415.1	930	637	586	2153
s__GCA-2686295_sp014384375--GB_GCA_014384375.1	960	431	0	1391
s__Gemmatimonas_sp021298855--GB_GCA_021298855.1	2952	1339	798	5089
s__Ga0077530_sp001464655--GB_GCA_022844275.1	4632	1733	0	6365
s__GWB1-37-8_sp001782645--GB_GCA_001782645.1	509	461	267	1237
s__Gallibacter_intestinalis--RS_GCF_014982745.1	749	914	606	2269
s__Gallispira_sp900543365--GB_GCA_900543365.1	1167	742	414	2323
s__Fusobacterium_A_sp900543175--GB_GCA_900543175.1	1478	1402	696	3576
s__GCA-2737595_sp009702245--GB_GCA_009702245.1	1023	1090	799	2912
s__Fusobacterium_B_perfoetens--RS_GCF_000622245.1	1800	297	0	2097
s__GWA2-47-10b_sp001821795--GB_GCA_001821795.1	495	490	247	1232
s__G023898385_sp023898385--GB_GCA_023898385.1	2702	572	0	3274
s__Frigoribacterium_sp004364285--RS_GCF_004364285.1	2367	1173	1068	4608
s__Frigoribacterium_sp000878135--RS_GCF_000878135.1	2686	1000	446	4132
s__Fulvimarina_pelagi--RS_GCF_000153705.1	3466	92	0	3558
s__Gallionella_sp903876685--GB_GCA_903876685.1	3729	1146	531	5406
s__GCA-2707695_sp002707695--GB_GCA_002707695.1	907	982	0	1889
s__Geminisphaera_colitermitum--RS_GCF_000171235.2	2848	3107	1687	7642
s__GWF2-33-9_sp020720105--GB_GCA_020720105.1	1384	2499	0	3883
s__GCA-002282575_sp002281095--GB_GCA_002281095.1	996	2759	1203	4958
s__GCA-2722315_sp002722315--GB_GCA_002722315.1	1973	1698	0	3671
s__Gallipaludibacter_merdavium--GB_GCA_017694875.1	1709	1445	0	3154
s__GCA-003244245_sp003244245--GB_GCA_003244245.1	2783	4509	0	7292
s__GW2011-AR15_sp000830295--GB_GCA_000830295.1	1175	100	127	1402
s__GCA-2700365_sp002700365--GB_GCA_002700365.1	1452	321	602	2375
s__GWB1-37-8_sp001783805--GB_GCA_001783805.1	772	103	189	1064
s__Gallimonas_sp944367465--GB_GCA_944367465.1	1198	525	0	1723
s__GCF-002259525_sp002259525--RS_GCF_002259525.1	807	1295	0	2102
s__GWC1-47-15_sp001001375--GB_GCA_001001375.1	832	489	0	1321
s__Gallionella_sp023229845--GB_GCA_023229845.1	2756	730	0	3486
s__Fusobacterium_gastrosuis--RS_GCF_900095285.1	1152	1131	385	2668
s__GCA-2719675_sp002719675--GB_GCA_002719675.1	1166	407	0	1573
s__Gallalistipes_aquisgranensis--RS_GCF_014982715.1	1709	807	0	2516
s__Frigoribacterium_sp001422285--RS_GCF_001422285.1	2785	465	0	3250
s__GCA-002795985_sp002792395--GB_GCA_002792395.1	599	730	456	1785
s__Gallispira_edinburgensis--GB_GCA_904395805.1	1875	840	0	2715
s__GPS1B09_sp018335695--GB_GCA_018335695.1	1040	2198	0	3238
s__Fredricksoniimonas_sp002753465--GB_GCA_002753465.1	1401	1039	0	2440
s__Ga0077555_sp001464955--GB_GCA_001464955.1	4109	598	0	4707
s__GCA-2688265_sp018670085--GB_GCA_018670085.1	1436	191	0	1627
s__Franconibacter_helveticus--RS_GCF_000463115.2	3496	2160	999	6655
s__Fusobacterium_A_ulcerans--RS_GCF_003019675.1	2502	1448	1640	5590
s__GCA-002772895_sp018895765--GB_GCA_018895765.1	566	530	0	1096
s__GWC2-39-14_sp000996245--GB_GCA_000996245.1	1049	338	0	1387
s__GWA1-54-10_sp001775445--GB_GCA_001775445.1	472	267	0	739
s__GCA-001856825_sp021792255--GB_GCA_021792255.1	556	1194	0	1750
s__Fusobacterium_A_sp900549465--RS_GCF_016900045.1	1263	2069	693	4025
s__GCA-002733105_sp003645385--GB_GCA_003645385.1	1080	2419	0	3499
s__Fusobacterium_A_sp900015295--RS_GCF_014337255.1	1521	549	324	2394
s__G021582295_sp021582295--GB_GCA_021582295.1	1088	1127	0	2215
s__Gallibacterium_sp001678475--RS_GCF_001678475.1	1574	1117	271	2962
s__GCA-2753255_sp002753255--GB_GCA_015231885.1	3501	2210	0	5711
s__Gallimonas_sp900548845--GB_GCA_900548845.1	892	809	478	2179
s__GUT77_sp009786415--GB_GCA_009786415.1	2253	320	0	2573
s__G020345745_sp020345745--GB_GCA_020345745.1	2049	2237	0	4286
s__Gallibacteroides_avistercoris--GB_GCA_018714665.1	1685	854	0	2539
s__GWE1-39-12_sp001029735--GB_GCA_001029735.1	973	108	0	1081
s__Ga0077560_sp020636905--GB_GCA_020636905.1	1786	1507	0	3293
s__Ga0077523_sp016713305--GB_GCA_016713305.1	2593	3822	0	6415
s__Fusobacterium_B_sp900554885--RS_GCF_021531475.1	593	1757	1163	3513
s__GCA-2717565_sp002717565--GB_GCA_002717565.1	1166	711	0	1877
s__GWB1-50-10_sp001004105--GB_GCA_001004105.1	406	296	252	954
s__GWF2-50-93_sp001804815--GB_GCA_001804815.1	5015	309	0	5324
s__Frisingicoccus_sp900757195--GB_GCA_900757195.1	1877	638	0	2515
s__GWA1-44-29_sp001001285--GB_GCA_001001285.1	636	350	120	1106
s__GJ-E10_sp021838715--GB_GCA_021838715.1	730	2933	0	3663
s__Fusibacter_C_sp002412775--GB_GCA_002412775.1	2686	485	0	3171
s__Fukatsuia_symbiotica--RS_GCF_003122425.1	2146	1013	0	3159
s__GCA-002789015_sp943354835--GB_GCA_943354835.1	767	257	0	1024
s__Fulvimarina_manganoxydans--RS_GCF_900176465.1	3458	2076	0	5534
s__GCA-003244245_sp019240665--GB_GCA_019240665.1	2641	3340	0	5981
s__Francisella_opportunistica--RS_GCF_003347135.1	1673	32	34	1739
s__Galloscillospira_B_excrementipullorum--GB_GCA_018714125.1	1266	390	149	1805
s__GCA-2728255_sp002728255--GB_GCA_002728255.1	1778	1363	0	3141
s__GWB1-36-13_sp001829155--GB_GCA_001829155.1	2357	1085	0	3442
s__Gallionella_sp903915035--GB_GCA_903915035.1	2020	2129	0	4149
s__GCA-2726245_sp020638975--GB_GCA_020638975.1	2373	2967	3031	8371
s__G023898765_sp023898765--GB_GCA_023898765.1	1787	147	0	1934
s__Francisella_tularensis--RS_GCF_000008985.1	1834	7223	4050	13107
s__GCA-2724215_sp022819745--GB_GCA_022819745.1	3604	2682	0	6286
s__GCA-2737665_sp002737665--GB_GCA_002737665.1	1125	1214	0	2339
s__GWA2-43-13_sp000999025--GB_GCA_000999025.1	477	502	413	1392
s__Franconibacter_pulveris--GB_GCA_000621185.1	3742	1579	859	6180
s__Galloscillospira_A_stercoripullorum--GB_GCA_018715695.1	1288	848	405	2541
s__GCA-002728675_sp002728675--GB_GCA_002728675.1	3650	2065	0	5715
s__Geddesella_stercoravicola--GB_GCA_904398665.1	1207	639	447	2293
s__Ga0077555_sp001464755--GB_GCA_001464755.1	3893	2631	0	6524
s__GCA-002789015_sp002789015--GB_GCA_002789015.1	773	159	0	932
s__Fructobacillus_tropaeoli--RS_GCF_001047135.2	1183	973	172	2328
s__GWC2-37-13_sp002050095--GB_GCA_002050095.1	626	586	0	1212
s__GCA-2687025_sp018644665--GB_GCA_018644665.1	3907	4412	2245	10564
s__GWA1-44-25_sp001778635--GB_GCA_001778635.1	845	176	0	1021
s__Fusobacterium_A_ulcerans_A--RS_GCF_900683735.1	2126	1911	817	4854
s__Frankia_soli--RS_GCF_001854695.1	4114	6631	1428	12173
s__GWB1-37-8_sp903872785--GB_GCA_903872785.1	742	674	173	1589
s__GWA2-46-15_sp018895125--GB_GCA_018895125.1	518	451	0	969
s__GCA-2746605_sp020635275--GB_GCA_020635275.1	941	2373	2649	5963
s__GCA-002050365_sp002050365--GB_GCA_002050365.1	3945	667	0	4612
s__Frigidibacter_albus--RS_GCF_009908165.1	3903	21	41	3965
s__Fusobacterium_B_sp900554355--RS_GCF_021531595.1	603	464	1119	2186
s__GCA-2709565_sp002709565--GB_GCA_002709565.1	2108	116	0	2224
s__GCA-001856825_sp001856825--GB_GCA_001856825.1	548	835	1244	2627
s__GWA1-54-10_sp903851045--GB_GCA_903851045.1	1298	53	67	1418
s__GCA-2746235_sp024229395--GB_GCA_024229395.1	2608	573	67	3248
s__Gallispira_sp900551755--GB_GCA_900551755.1	1148	611	624	2383
s__Gallimonas_sp910586655--GB_GCA_910586655.1	1095	250	0	1345
s__Fredricksoniimonas_sp903836515--GB_GCA_903836515.1	1358	799	550	2707
s__Gallimonas_faecavium--GB_GCA_904391375.1	1141	594	252	1987
s__GWC1-42-9_sp000995185--GB_GCA_000995185.1	811	336	0	1147
s__GCA-2731375_sp018701215--GB_GCA_018701215.1	4691	1290	540	6521
s__Frankia_sp917627385--RS_GCF_917627385.1	3144	7366	2215	12725
s__Gallimonas_merdae--GB_GCA_904419525.1	1190	1134	643	2967
s__GCA-2686295_sp014384455--GB_GCA_016784125.1	958	702	0	1660
s__Fusobacterium_canifelinum--RS_GCF_016724785.1	1705	772	310	2787
s__Gallimonas_caecicola--GB_GCA_904394195.1	1529	2602	935	5066
s__GWF1-31-35_sp001029755--GB_GCA_001029755.1	885	229	52	1166
s__GWB1-54-5_sp002787035--GB_GCA_002787035.1	1207	208	140	1555
s__Ga0077553_sp019931245--GB_GCA_019931245.1	4133	1582	0	5715
s__GCA-2721365_sp002721365--GB_GCA_002721365.1	3432	1440	0	4872
s__Francisella_philomiragia--RS_GCF_000156715.1	1590	996	1882	4468
s__Gallibacterium_anatis--RS_GCF_000379785.1	1597	2623	3047	7267
s__GBS-DC_sp002254605--GB_GCA_002254605.1	1834	945	554	3333
s__GJ-E10_sp021842465--GB_GCA_021842465.1	1994	419	0	2413
s__Fusobacterium_pseudoperiodonticum--RS_GCF_002761955.1	1508	2097	1196	4801
s__GCF-002259525_sp020881195--GB_GCA_020881195.1	1039	648	0	1687
s__GCA-2770975_sp002783405--GB_GCA_002783405.1	4776	451	169	5396
s__Frisingicoccus_caecimuris--RS_GCF_004340975.1	1733	2639	1185	5557
s__GWA1-54-10_sp903878285--GB_GCA_903878285.1	809	274	173	1256
s__Gabonibacter_massiliensis--GB_GCA_001487125.1	2238	1547	890	4675
s__GCA-2746605_sp016713565--GB_GCA_016713565.1	2761	1401	0	4162
s__Fructilactobacillus_lindneri--RS_GCF_002907375.1	1296	182	278	1756
s__Fumia_xinanensis--RS_GCF_014384905.1	1715	1174	0	2889
s__GCA-2737595_sp009917815--GB_GCA_009917815.1	755	1964	730	3449
s__Fusobacterium_hwasookii--RS_GCF_014217355.1	1754	780	1548	4082
s__GCA-2722105_sp018674095--GB_GCA_018674095.1	1138	2138	1787	5063
s__Frisingicoccus_sp009929615--GB_GCA_009929615.1	2625	1503	0	4128
s__GWA1-44-25_sp001780725--GB_GCA_001780725.1	882	423	263	1568
s__GCA-2731375_sp018660265--GB_GCA_018660265.1	4564	5467	1273	11304
s__GCA-2690565_sp002457235--GB_GCA_002457235.1	523	453	627	1603
s__Gallionella_sp903861075--GB_GCA_903861075.1	1112	2295	1031	4438
s__GCA-2737125_sp005798555--GB_GCA_005798555.1	1528	794	548	2870
s__Frisingicoccus_sp900753685--GB_GCA_900753685.1	1024	1719	1134	3877
s__Frankia_sp016786355--RS_GCF_016786355.1	7785	1045	373	9203
s__GCA-002779355_sp002779355--GB_GCA_002779355.1	553	221	0	774
s__GCA-2753745_sp002753745--GB_GCA_002753745.1	1959	1108	0	3067
s__GWE2-42-39_sp003506435--GB_GCA_003506435.1	4530	732	424	5686
s__GW2011-AR1_sp002762735--GB_GCA_002762735.1	442	571	480	1493
s__GCA-002050365_sp020200095--GB_GCA_020200095.1	2865	2546	0	5411
s__GCA-2722105_sp018649625--GB_GCA_018649625.1	1880	1077	750	3707
s__GCA-000496135_sp021806355--GB_GCA_021806355.1	894	2246	0	3140
s__GWA2-32-17_sp903872185--GB_GCA_903872185.1	2233	2160	914	5307
s__GWA2-33-14_sp001820215--GB_GCA_001820215.1	504	301	183	988
s__GCA-2794595_sp002794595--GB_GCA_003695675.1	1648	3239	0	4887
s__GCA-2634385_sp002634385--GB_GCA_002634385.1	3890	188	0	4078
s__GCA-002787375_sp002778965--GB_GCA_002778965.1	566	339	0	905
s__GWB1-36-5_sp001776785--GB_GCA_001776785.1	549	381	609	1539
s__GWC1-40-9_sp000997385--GB_GCA_000997385.1	1033	130	61	1224
s__GWC2-57-13_sp001805055--GB_GCA_001805055.1	1372	2649	1273	5294
s__GWB2-55-19_sp001797465--GB_GCA_001797465.1	1176	1248	958	3382
s__Galloscillospira_A_excrementavium--GB_GCA_018711785.1	1345	779	768	2892
s__Gallionella_sp002414205--GB_GCA_002414205.1	1345	1339	0	2684
s__GCA-2730555_sp022561735--GB_GCA_022561735.1	788	2190	0	2978
s__GCA-002050365_sp002050455--GB_GCA_002050455.1	2578	1772	0	4350
s__Ga0077536_sp001464935--GB_GCA_001464935.1	4095	1340	0	5435
s__GCA-002718515_sp014381555--GB_GCA_014381555.1	1200	861	0	2061
s__Fusicatenibacter_intestinigallinarum--GB_GCA_019119555.1	1762	661	925	3348
s__GWB1-41-6_sp000997355--GB_GCA_000997355.1	458	643	600	1701
s__Fusicatenibacter_sp900543115--GB_GCA_016899975.1	1973	3786	1242	7001
s__Halobacillus_aidingensis--RS_GCF_900104185.1	3041	1801	763	5605
s__Glutamicibacter_ardleyensis--RS_GCF_014644555.1	2308	2017	857	5182
s__Halioglobus_sp002699145--GB_GCA_002699145.1	3679	665	453	4797
s__HGW-15_sp002840535--GB_GCA_002840535.1	3541	4225	0	7766
s__Gp6-AA45_sp003222395--GB_GCA_003222395.1	4826	8072	1822	14720
s__Gemmiger_faecavium--GB_GCA_019114415.1	1388	1551	706	3645
s__HTCC2207_sp905182265--GB_GCA_905182265.1	1881	556	0	2437
s__Halanaerobium_saccharolyticum_A--RS_GCF_003259895.1	3016	20	92	3128
s__HGM12657_sp900760575--GB_GCA_900760575.1	1182	1187	0	2369
s__Geothrix_sp903913215--GB_GCA_903913215.1	2811	6266	3128	12205
s__Geobacillus_thermoleovorans--GB_GCA_001610955.1	2488	5850	3801	12139
s__Gemmiger_avistercoris--GB_GCA_019116705.1	1302	1280	889	3471
s__HGM10818_sp900772445--GB_GCA_900772445.1	864	644	221	1729
s__Halioglobus_sp016704305--GB_GCA_016704305.1	3298	4720	0	8018
s__Gillisia_flava--RS_GCF_006159205.1	3635	346	0	3981
s__Geothermincola_A_secundus--GB_GCA_015711755.1	1719	1243	0	2962
s__Geobacillus_thermophilus--GB_GCA_900450595.1	2235	1712	1213	5160
s__Haloarcula_taiwanensis--RS_GCF_002844335.1	3283	2611	639	6533
s__Geobacillus_thermocatenulatus--RS_GCF_002217655.1	2979	817	634	4430
s__HTCC2207_sp003491845--GB_GCA_003491845.1	1410	2457	0	3867
s__Gemmiger_sp934561205--GB_GCA_934561205.1	2174	136	0	2310
s__HGM12619_sp015067305--GB_GCA_015067305.1	1137	1179	0	2316
s__Giesbergeria_sp017985015--GB_GCA_017985015.1	2520	2864	839	6223
s__Gemmiger_sp900554145--RS_GCF_024462815.1	1455	1631	1404	4490
s__Gemmiger_sp900540595--GB_GCA_900540595.1	1638	1791	796	4225
