gtdb_species_clade_id	ta_core	ta_accessory	ta_singleton	ta_total	median_size_mb	n_genomes_seen	ta_per_mb
s__Citreicoccus_inhibens--RS_GCF_019039035.1	2	0	0	2	9.04682	2.0	0.22107215574091227
s__Citricoccus_sp000224415--RS_GCF_000224415.1	1	0	2	3	3.466927	2.0	0.8653196332083138
s__Citricoccus_terreus--RS_GCF_900116905.1	5	0	9	14	3.009428	2.0	4.652046834149213
s__Citrobacter_A_amalonaticus--RS_GCF_018323885.1	1	30	32	63	4.982021	67.0	12.645470583122794
s__Citrobacter_A_amalonaticus_E--RS_GCF_018252635.1	9	0	0	9	4.805659	2.0	1.872792056198744
s__Citrobacter_A_farmeri--RS_GCF_019048065.1	3	27	27	57	5.10878	19.0	11.157262594983537
s__Citrobacter_A_rodentium--RS_GCF_021278985.1	11	7	0	18	5.287012	7.0	3.404569537576234
s__Citrobacter_A_sedlakii--RS_GCF_000759835.1	0	8	14	22	4.931703	10.0	4.46093367747409
s__Citrobacter_A_telavivensis--GB_GCA_009363175.1	2	8	7	17	5.79423	3.0	2.9339532603987073
s__Citrobacter_B_koseri--GB_GCA_900446925.1	3	34	15	52	4.821608	117.0	10.78478383145208
s__Citrobacter_C_amalonaticus_A--RS_GCF_002918555.1	5	0	0	5	5.534887	4.0	0.9033608093534701
s__Citrobacter_braakii--RS_GCF_002075345.1	1	78	60	139	5.161825	166.0	26.92846037980753
s__Citrobacter_europaeus--GB_GCA_020099315.1	2	12	9	23	5.247627	13.0	4.382933466879411
s__Citrobacter_freundii--RS_GCF_011064845.1	2	123	50	175	5.31043	574.0	32.954016906352216
s__Citrobacter_freundii_A--RS_GCF_018035235.1	4	0	11	15	5.038843	4.0	2.9768738577486937
s__Citrobacter_gillenii--RS_GCF_013337685.1	4	26	13	43	4.861768	31.0	8.84451911321149
s__Citrobacter_murliniae--RS_GCF_001037495.1	1	4	16	21	5.024923	7.0	4.179168516612095
s__Citrobacter_portucalensis--RS_GCF_002042885.1	1	86	36	123	5.1262	146.0	23.994381803285084
s__Citrobacter_sp005281345--RS_GCF_005281345.1	6	0	12	18	5.160421	2.0	3.488087502938229
s__Citrobacter_werkmanii--GB_GCA_000759755.1	2	44	38	84	5.142338	92.0	16.334982259042484
s__Citrobacter_youngae--RS_GCF_003818115.1	3	34	33	70	4.867355	48.0	14.38152754422063
s__Clavibacter_californiensis--RS_GCF_021952865.1	0	1	3	4	3.243492	3.0	1.2332387439216745
s__Clavibacter_capsici--RS_GCF_001280205.1	0	3	10	13	3.192248	6.0	4.072365304951244
s__Clavibacter_insidiosus--RS_GCF_002240565.1	5	0	5	10	3.31386	7.0	3.0176289885511154
s__Clavibacter_michiganensis--RS_GCF_021216655.1	3	6	4	13	3.319896	55.0	3.9157853137568166
s__Clavibacter_michiganensis_K--GB_GCA_002150995.1	1	0	2	3	3.351081	2.0	0.8952335082321197
s__Clavibacter_michiganensis_P--RS_GCF_021923065.1	0	0	2	2	3.180202	7.0	0.6288908691963593
s__Clavibacter_nebraskensis--RS_GCF_000355695.1	8	0	1	9	3.065242	11.0	2.936146640297895
s__Clavibacter_sepedonicus--RS_GCF_000069225.1	8	1	1	10	3.401445	5.0	2.93992700161255
s__Clavibacter_tessellarius--RS_GCF_021922985.1	0	3	2	5	3.264462	4.0	1.5316459496235522
s__Clavibacter_zhangzhiyongii--RS_GCF_014775655.1	2	0	0	2	3.018524	2.0	0.6625754839120046
s__Cloacibacillus_evryensis--RS_GCF_000585335.1	10	10	5	25	3.070423	11.0	8.142200602327431
s__Cloacibacillus_porcorum--RS_GCF_001701045.1	6	11	5	22	3.113371	15.0	7.066295664731252
s__Cloacibacillus_sp020860125--GB_GCA_020860125.1	7	1	7	15	3.066327	3.0	4.8918461729619835
s__Cloacibacterium_normanense--RS_GCF_003860565.1	4	5	6	15	2.727353	4.0	5.499838121431293
s__Cloacibacterium_sp002422665--RS_GCF_002943105.1	0	2	10	12	2.492276	3.0	4.8148760410163245
s__Cloacimonas_acidaminovorans--RS_GCF_000146065.2	0	3	5	8	2.057621	8.0	3.8879852023283195
s__Cloacimonas_sp002432865--GB_GCA_002432865.1	0	0	10	10	1.895133	8.0	5.276674513081668
s__Clostridioides_A_mangenotii--RS_GCF_017873185.1	3	0	1	4	2.960967	2.0	1.3509100236510572
s__Clostridioides_A_sp002390935--RS_GCF_018917235.1	3	0	0	3	2.866063	5.0	1.0467320502026647
s__Clostridioides_difficile--RS_GCF_001077535.1	3	23	23	49	4.158688	2604.0	11.782562192691541
s__Clostridioides_difficile_A--RS_GCF_001299635.1	4	0	0	4	3.970979	2.0	1.0073082733502243
s__Clostridioides_difficile_D--RS_GCF_900243075.1	3	0	0	3	3.986487	2.0	0.7525422759437068
s__Clostridioides_difficile_F--GB_GCA_024919175.1	4	0	0	4	4.299529	2.0	0.9303344622166754
s__Clostridioides_sp020641055--RS_GCF_020641055.1	3	1	2	6	4.333786	27.0	1.3844707606697702
s__Clostridioides_sp021561035--RS_GCF_021561035.1	3	0	0	3	3.972845	5.0	0.7551263641043131
s__Clostridium_AD_bowmanii--RS_GCF_018861315.1	14	0	0	14	4.882709	2.0	2.8672607767532328
s__Clostridium_AD_estertheticum--RS_GCF_001877035.1	7	16	5	28	4.97123	21.0	5.632408880699545
s__Clostridium_AD_estertheticum_B--RS_GCF_024730565.1	7	1	0	8	3.769215	4.0	2.1224578592624725
s__Clostridium_AD_estertheticum_C--RS_GCF_018861325.1	6	2	7	15	5.227174	3.0	2.869619415768444
s__Clostridium_AD_tagluense--RS_GCF_003865095.1	7	6	5	18	5.311098	13.0	3.3891297053829543
s__Clostridium_AH_fallax--RS_GCF_900129365.1	6	0	0	6	2.747337	2.0	2.183933023142046
s__Clostridium_AI_sp002297865--GB_GCA_002297865.1	4	0	1	5	4.296631	2.0	1.1637024450086593
s__Clostridium_AK_sp900185645--RS_GCF_900185645.1	5	0	4	9	3.854707	3.0	2.334807807701078
s__Clostridium_AM_aciditolerans--RS_GCF_016316925.1	5	0	0	5	5.262995	2.0	0.9500294034100355
s__Clostridium_AM_carboxidivorans--RS_GCF_001038625.1	5	3	0	8	5.592854	3.0	1.4303967169534553
s__Clostridium_AM_drakei--RS_GCF_000633595.2	7	0	0	7	5.578774	2.0	1.2547559732658107
s__Clostridium_AM_magnum--RS_GCF_001623875.1	6	0	0	6	6.472246	2.0	0.9270352208491457
s__Clostridium_AN_bornimense_A--RS_GCF_018917145.1	5	1	3	9	3.185082	3.0	2.8256729340092344
s__Clostridium_AO_tetanomorphum--RS_GCF_017873215.1	8	2	0	10	4.436667	5.0	2.253944233362567
s__Clostridium_AP_scindens--RS_GCF_004295125.1	5	22	8	35	3.339557	17.0	10.480431985439985
s__Clostridium_AP_sp000509125--RS_GCF_019597925.1	3	9	7	19	4.167375	15.0	4.559224931761601
s__Clostridium_AQ_innocuum--RS_GCF_012317185.1	4	30	32	66	4.469084	81.0	14.768126980830973
s__Clostridium_AQ_sp000165065--GB_GCA_017161075.1	4	5	5	14	4.344767	7.0	3.2222671549475495
s__Clostridium_AQ_sp003481775--GB_GCA_003481775.1	8	3	3	14	4.425861	8.0	3.1632263191275096
s__Clostridium_AQ_sp900552125--GB_GCA_900552125.1	5	5	11	21	3.11353	3.0	6.744755952247128
s__Clostridium_AR_sp024341905--GB_GCA_024341905.1	5	0	0	5	5.358041	2.0	0.933176883118289
s__Clostridium_AT_prolinivorans--RS_GCF_004011155.1	4	0	1	5	2.615293	2.0	1.9118316762213643
s__Clostridium_AU_sp002385545--GB_GCA_002385545.1	4	0	5	9	2.795336	2.0	3.219648729168873
s__Clostridium_AU_sp003541575--GB_GCA_012523855.1	5	0	3	8	2.413531	2.0	3.314645637449861
s__Clostridium_AU_sp900095445--RS_GCF_900095445.1	5	0	0	5	3.027195	2.0	1.651694060012652
s__Clostridium_AU_thermarum--RS_GCF_006351925.1	5	2	0	7	3.679663	3.0	1.9023481226405787
s__Clostridium_A_leptum--GB_GCA_000154345.1	4	4	12	20	2.905858	14.0	6.882648773615228
s__Clostridium_B_kluyveri--RS_GCF_000016505.1	6	1	5	12	4.0238	3.0	2.9822555793031467
s__Clostridium_B_ljungdahlii--RS_GCF_000143685.1	5	5	3	13	4.538837	9.0	2.8641698302891245
s__Clostridium_B_luticellarii--RS_GCF_002995845.1	5	3	5	13	3.048438	5.0	4.264479054519068
s__Clostridium_B_ragsdalei--RS_GCF_001675165.1	7	0	1	8	4.424992	2.0	1.8079128730628216
s__Clostridium_B_sp003497125--GB_GCA_903789665.1	1	5	4	10	2.882771	3.0	3.468884625244253
s__Clostridium_B_sp022482905--GB_GCA_022482905.1	9	1	0	10	3.384889	6.0	2.954306625712099
s__Clostridium_B_sp902809985--GB_GCA_902809985.1	10	3	2	15	3.834313	4.0	3.9120436959632667
s__Clostridium_B_tyrobutyricum--RS_GCF_000359585.1	3	16	3	22	3.050483	40.0	7.211972661378542
s__Clostridium_E_jeddahense--RS_GCF_000577335.1	6	6	9	21	3.562974	8.0	5.893952636196615
s__Clostridium_E_sp002397665--GB_GCA_902810075.1	7	0	6	13	2.783531	2.0	4.6703270055192485
s__Clostridium_E_sporosphaeroides--GB_GCA_000383295.1	5	2	6	13	2.812533	4.0	4.622167988784486
s__Clostridium_F_botulinum--RS_GCF_001276985.1	5	21	5	31	3.971034	265.0	7.80653099419446
s__Clostridium_F_botulinum_A--RS_GCF_001889325.1	6	6	8	20	4.15571	42.0	4.812655358530793
s__Clostridium_F_niameyense--RS_GCF_001243045.1	5	0	1	6	2.542842	2.0	2.359564613137584
s__Clostridium_F_sp001276215--RS_GCF_019933195.1	7	2	3	12	3.750806	3.0	3.1993123611298477
s__Clostridium_F_sporogenes--RS_GCF_001020205.1	5	7	4	16	4.13473	85.0	3.869660171280833
s__Clostridium_F_tepidum--RS_GCF_002008345.1	5	0	3	8	2.950292	7.0	2.7115960047344463
s__Clostridium_G_cochlearium--RS_GCF_900187165.1	5	5	3	13	2.453841	13.0	5.297816769709202
s__Clostridium_G_tetani--RS_GCF_900167265.1	5	3	1	9	2.836343	39.0	3.17310000941353
s__Clostridium_H_botulinum_A--RS_GCF_017100085.1	5	7	0	12	3.174715	34.0	3.779866854190061
s__Clostridium_H_botulinum_B--RS_GCF_000204565.1	12	3	1	16	3.074857	47.0	5.20349401614449
s__Clostridium_H_haemolyticum--RS_GCF_003614235.1	5	6	3	14	2.638903	23.0	5.305234788849761
s__Clostridium_H_homopropionicum--RS_GCF_001263795.1	12	0	0	12	3.644832	2.0	3.292332815339637
s__Clostridium_H_massiliodielmoense--RS_GCF_900176615.1	4	1	6	11	2.759335	4.0	3.9864677540059468
s__Clostridium_H_novyi--RS_GCF_000014125.1	5	4	5	14	2.499706	7.0	5.600658637455765
s__Clostridium_H_thermopalmarium--RS_GCF_002995795.1	6	0	0	6	2.627925	4.0	2.2831701817974257
s__Clostridium_I_pasteurianum--RS_GCF_000807255.1	12	0	0	12	4.351893	7.0	2.75742073621755
s__Clostridium_J_argentinense--RS_GCF_000816675.1	7	2	0	9	4.738981	8.0	1.8991424527762404
s__Clostridium_J_faecium--RS_GCF_014836835.1	5	0	3	8	3.709509	2.0	2.156619649662529
s__Clostridium_J_punense--RS_GCF_017874425.1	7	0	0	7	4.712543	2.0	1.4853975868230804
s__Clostridium_J_senegalense--RS_GCF_000285575.1	8	0	2	10	3.925888	4.0	2.5471944181800397
s__Clostridium_J_sp002316385--GB_GCA_002316385.1	6	0	4	10	3.2609	2.0	3.0666380447115826
s__Clostridium_J_sulfidigenes--RS_GCF_000732635.1	7	6	13	26	3.620289	30.0	7.181747092566367
s__Clostridium_J_tunisiense--RS_GCF_000300195.1	7	0	0	7	4.308385	3.0	1.6247387362085792
s__Clostridium_L_algidicarnis--RS_GCF_002934235.1	4	6	3	13	2.92144	15.0	4.449860342844625
s__Clostridium_L_simiarum--RS_GCF_018919175.1	6	0	1	7	3.761428	2.0	1.8609953453847847
s__Clostridium_Q_fessum--RS_GCF_003024715.1	2	21	26	49	2.630317	49.0	18.628933318683643
s__Clostridium_Q_saccharolyticum_A--RS_GCF_020736365.1	1	12	21	34	3.234719	14.0	10.51095937545116
s__Clostridium_Q_sp000435655--GB_GCA_018223375.1	4	2	10	16	2.764491	12.0	5.7876838810471805
s__Clostridium_Q_sp009911305--GB_GCA_009911305.1	5	5	12	22	3.574752	3.0	6.154273079643007
s__Clostridium_Q_sp016302185--GB_GCA_016302185.1	2	0	3	5	2.142554	2.0	2.333663468925404
s__Clostridium_Q_sp910575795--GB_GCA_910575795.1	12	10	19	41	5.47582	6.0	7.487463064892564
s__Clostridium_Q_symbiosum--RS_GCF_000466485.1	2	14	20	36	5.054777	37.0	7.121975905168517
s__Clostridium_Q_symbiosum_A--GB_GCA_020555735.1	5	0	0	5	5.253393	2.0	0.9517658397153992
s__Clostridium_R_aminophilum--RS_GCF_000711825.1	0	10	0	10	3.11382	3.0	3.211489424565325
s__Clostridium_R_sp003445895--GB_GCA_003445895.1	2	7	16	25	2.256262	11.0	11.080273478877896
s__Clostridium_R_sp900321915--GB_GCA_900321915.1	2	0	7	9	2.278904	2.0	3.9492668405514233
s__Clostridium_R_vitabionis--RS_GCF_015351765.1	0	4	10	14	2.185277	4.0	6.406510478991907
s__Clostridium_S_acetobutylicum--RS_GCF_000008765.1	10	0	1	11	4.119226	17.0	2.67040458571586
s__Clostridium_S_felsineum--RS_GCF_002006355.2	7	3	1	11	5.167919	5.0	2.1285163331700825
s__Clostridium_S_guangxiense--RS_GCF_021043395.1	7	0	2	9	3.988828	2.0	2.2563018510700386
s__Clostridium_T_intestinale--RS_GCF_900130055.1	5	1	5	11	4.600598	8.0	2.39099351866866
s__Clostridium_T_sp016765615--RS_GCF_016765615.1	5	0	3	8	4.080554	2.0	1.9605181061199042
s__Clostridium_W_aceticum--RS_GCF_001042715.1	5	0	0	5	4.158708	2.0	1.2022964824652271
s__Clostridium_W_formicaceticum--RS_GCF_001854185.1	9	0	0	9	4.586728	2.0	1.9621830638311233
s__Clostridium_X_cadaveris--RS_GCF_020911725.1	4	1	2	7	3.54216	7.0	1.9761953158524743
s__Clostridium_Y_paradoxum--GB_GCA_001584565.1	4	0	0	4	1.835704	2.0	2.179000536034132
s__Clostridium_baratii--RS_GCF_900461085.1	4	2	0	6	3.086202	15.0	1.9441371627651074
s__Clostridium_beijerinckii--RS_GCF_018223745.1	8	30	10	48	6.140023	240.0	7.817560292526591
s__Clostridium_botulinum_A--RS_GCF_000827935.1	4	24	13	41	3.789976	57.0	10.818010457058303
s__Clostridium_butyricum--RS_GCF_006742065.1	4	15	4	23	4.58851	66.0	5.01252040422708
s__Clostridium_cagae--RS_GCF_900290265.1	5	12	12	29	3.802739	43.0	7.6260821476309575
s__Clostridium_celatum--RS_GCF_000320405.1	6	2	2	10	3.553721	4.0	2.813951911250208
s__Clostridium_chauvoei--RS_GCF_002327185.1	5	0	0	5	2.788434	66.0	1.7931211568930805
s__Clostridium_chromiireducens--RS_GCF_002029255.1	7	4	12	23	5.843819	3.0	3.9357824053072146
s__Clostridium_chrysemydis--RS_GCF_015234215.1	4	0	1	5	3.34308	2.0	1.4956267872740108
s__Clostridium_cibarium--RS_GCF_014836335.1	4	0	2	6	4.256035	2.0	1.409762842645796
s__Clostridium_cuniculi--RS_GCF_004353185.1	3	2	3	8	3.669195	6.0	2.180314755688918
s__Clostridium_disporicum_B--RS_GCF_001405015.1	5	0	2	7	3.503077	4.0	1.9982432587122692
s__Clostridium_gallinarum--RS_GCF_014836325.1	3	0	2	5	2.634308	2.0	1.8980316652418776
s__Clostridium_gasigenes--RS_GCF_900104115.1	4	5	4	13	4.056506	10.0	3.2047284041980957
s__Clostridium_isatidis--RS_GCF_002285495.1	3	0	1	4	2.605623	2.0	1.5351414997488124
s__Clostridium_jeddahitimonense--GB_GCA_000753455.2	4	0	1	5	4.076923	2.0	1.2264151174795306
s__Clostridium_neonatale--RS_GCF_001458595.1	5	6	4	15	4.738975	16.0	3.165241428789981
s__Clostridium_nigeriense--RS_GCF_900086595.1	5	1	2	8	3.503945	5.0	2.2831408598023084
s__Clostridium_paraputrificum--RS_GCF_900447045.1	4	5	6	15	3.602419	30.0	4.163868778173778
s__Clostridium_saccharobutylicum--RS_GCF_000473995.1	9	0	3	12	5.006562	64.0	2.396854368327008
s__Clostridium_saccharoperbutylacetonicum--RS_GCF_000340885.1	8	0	0	8	6.569628	8.0	1.2177249609871366
s__Clostridium_sardiniense--RS_GCF_016907995.1	4	0	4	8	3.930588	2.0	2.0353188886751803
s__Clostridium_sartagoforme_A--RS_GCF_000401215.1	8	0	3	11	3.983371	2.0	2.7614801634093333
s__Clostridium_sartagoforme_B--RS_GCF_004794105.1	4	0	1	5	3.753752	2.0	1.3320006223106908
s__Clostridium_saudiense--RS_GCF_000577815.1	5	5	7	17	3.661578	19.0	4.64280700834449
s__Clostridium_septicum--RS_GCF_003606265.1	4	0	3	7	3.380543	6.0	2.0706732616624017
s__Clostridium_sp000230835--RS_GCF_000230835.1	7	0	7	14	6.04594	2.0	2.315603528979778
s__Clostridium_sp000435835--GB_GCA_000435835.1	4	0	6	10	2.600007	14.0	3.846143491152139
s__Clostridium_sp001916075--RS_GCF_014287815.1	4	1	2	7	2.518779	10.0	2.7791243296851373
s__Clostridium_sp002760435--RS_GCF_002760435.1	11	0	0	11	6.169246	2.0	1.7830379920009674
s__Clostridium_sp015550425--RS_GCF_015550425.1	5	1	2	8	3.837367	3.0	2.084762807414563
s__Clostridium_sp015555905--RS_GCF_015555905.1	3	0	5	8	3.210542	2.0	2.491791105676238
s__Clostridium_sp018372875--GB_GCA_018372875.1	4	0	3	7	3.347971	2.0	2.090818588333053
s__Clostridium_sp021837545--GB_GCA_021837545.1	4	0	7	11	2.874007	2.0	3.827408910277532
s__Clostridium_sp022785265--GB_GCA_022785265.1	10	0	5	15	3.126143	2.0	4.798244993911028
s__Clostridium_sp023399035--GB_GCA_023399035.1	3	2	3	8	3.061666	4.0	2.6129564753307513
s__Clostridium_sp023435985--GB_GCA_023435985.1	6	2	2	10	6.250641	3.0	1.59983592082796
s__Clostridium_sp023845585--RS_GCF_023845585.1	4	0	6	10	3.680924	3.0	2.7167091741095444
s__Clostridium_sp900116755--RS_GCF_900116755.1	3	0	3	6	2.678309	2.0	2.240219481770027
s__Clostridium_sp900539375--GB_GCA_900539375.1	5	7	1	13	2.927434	7.0	4.440749133883121
s__Clostridium_sp900540255--GB_GCA_900540255.1	5	0	2	7	2.668294	9.0	2.623399070717095
s__Clostridium_sp900543325--GB_GCA_900543325.1	4	0	2	6	2.092098	2.0	2.8679344849046267
s__Clostridium_sp900547475--GB_GCA_900547475.1	5	0	3	8	3.467094	2.0	2.307407875298449
s__Clostridium_sp900759995--GB_GCA_900759995.1	4	1	6	11	3.521272	5.0	3.1238711465629465
s__Clostridium_sp900766315--RS_GCF_019734195.1	5	0	0	5	4.021881	3.0	1.243199388544813
s__Clostridium_sp900769625--GB_GCA_900769625.1	4	1	3	8	3.104477	3.0	2.5769235848743604
s__Clostridium_sp910588715--GB_GCA_910588715.1	5	0	0	5	2.538511	3.0	1.969658591197753
s__Clostridium_sp934746015--GB_GCA_934746015.1	2	0	3	5	2.721268	2.0	1.8373787513761968
s__Clostridium_sp934755305--GB_GCA_934755305.1	4	0	0	4	3.313468	2.0	1.2071943957207374
s__Clostridium_tertium--RS_GCF_017873245.1	4	4	7	15	3.886767	16.0	3.859248573428765
s__Clostridium_thermobutyricum--RS_GCF_002050515.1	4	3	4	11	3.397928	4.0	3.2372669462095724
s__Cnuella_takakiae--RS_GCF_001953305.1	7	0	0	7	5.659359	2.0	1.2368891954018113
s__Cnuibacter_physcomitrellae--RS_GCF_014640535.1	9	6	6	21	4.166918	4.0	5.039696005536946
s__Cobetia_amphilecti--RS_GCF_020217465.1	0	3	2	5	4.081676	24.0	1.2249869906381594
s__Cobetia_crustatorum--RS_GCF_000591415.1	0	0	2	2	4.049952	2.0	0.49383301332954066
s__Cobetia_marina--RS_GCF_001720485.1	0	1	1	2	4.155178	8.0	0.4813271537344489
s__Cocleimonas_sp021647365--GB_GCA_021647365.1	11	0	8	19	2.618471	2.0	7.25614299337285
s__Cognatazoarcus_halotolerans--RS_GCF_009800965.1	0	3	16	19	4.81951	5.0	3.9423094878939975
s__Cognatazoarcus_sp024235595--GB_GCA_024235595.1	2	1	0	3	3.925979	5.0	0.7641406130802024
s__Cognatazoarcus_sp024235635--GB_GCA_024235635.1	4	0	6	10	4.29336	2.0	2.329178079639257
s__Cognaticolwellia_aestuarii--RS_GCF_002000025.1	0	1	3	4	4.288731	3.0	0.9326768221182442
s__Cognaticolwellia_chukchiensis--RS_GCF_002104455.1	8	0	0	8	4.02367	2.0	1.988234621626525
s__Cognaticolwellia_polaris--RS_GCF_002104515.1	7	0	2	9	4.292212	2.0	2.096820939879018
s__Cognaticolwellia_sp003061515--RS_GCF_003061515.1	0	0	5	5	4.305442	3.0	1.1613209514841913
s__Cognaticolwellia_sp003354085--GB_GCA_913061475.1	1	0	6	7	4.276994	2.0	1.6366635071267344
s__Cognaticolwellia_sp014077005--RS_GCF_014077005.1	2	12	5	19	4.171702	11.0	4.554495982694833
s__Cognatishimia_activa--RS_GCF_001458335.1	2	0	0	2	3.362067	2.0	0.5948721426432013
s__Cohaesibacter_gelatinilyticus--RS_GCF_900215605.1	4	2	2	8	4.824005	3.0	1.6583730738255869
s__Cohaesibacter_intestini--RS_GCF_003324485.1	0	0	1	1	4.612023	2.0	0.21682459085741768
s__Cohnella_algarum--RS_GCF_016937515.1	9	0	4	13	6.209985	2.0	2.093402802100166
s__Cohnella_laeviribosi--RS_GCF_000378425.1	5	0	0	5	4.067187	2.0	1.229350900265958
s__Cohnella_lubricantis--RS_GCF_014212015.1	7	0	0	7	4.46927	2.0	1.5662513117354737
s__Cohnella_phaseoli--RS_GCF_003386235.1	8	6	7	21	8.896274	3.0	2.3605388053470477
s__Cohnella_sp023460795--GB_GCA_023460795.1	6	0	6	12	4.920036	2.0	2.4390065438545574
s__Cohnella_thailandensis--RS_GCF_014212135.1	8	0	0	8	6.918941	2.0	1.1562463099482998
s__Cohnella_xylanilytica--RS_GCF_014212175.1	10	0	4	14	7.356379	2.0	1.9031102122389292
s__Collimonas_arenae--RS_GCF_001584165.1	1	0	2	3	4.709377	2.0	0.6370269358346126
s__Collimonas_humicola--RS_GCF_018304945.1	2	0	9	11	5.624756	2.0	1.9556403868896715
s__Collimonas_pratensis--RS_GCF_001584185.1	11	5	10	26	5.599642	3.0	4.643153973057563
s__Collinsella_aerofaciens--RS_GCF_010509075.1	16	0	0	16	2.455328	3.0	6.516440980594038
s__Collinsella_aerofaciens_A--RS_GCF_002736145.1	2	1	10	13	1.960361	3.0	6.63143165978103
s__Collinsella_aerofaciens_AF--RS_GCF_902364355.1	2	5	6	13	2.229519	3.0	5.830854099023153
s__Collinsella_aerofaciens_AG--GB_GCA_905213325.1	2	5	9	16	2.211887	3.0	7.233642586624001
s__Collinsella_aerofaciens_F--RS_GCF_001405375.1	3	15	8	26	2.102211	11.0	12.367930716754882
s__Collinsella_aerofaciens_G--RS_GCF_005844325.1	6	21	14	41	2.18317	23.0	18.780030872538557
s__Collinsella_aerofaciens_H--RS_GCF_901212495.1	8	24	24	56	2.419414	30.0	23.14610066735168
s__Collinsella_aerofaciens_I--RS_GCF_005845035.1	2	5	7	14	2.130729	3.0	6.570521169045899
s__Collinsella_aerofaciens_J--GB_GCA_008671135.1	5	2	12	19	2.137467	6.0	8.889026122976402
s__Collinsella_aerofaciens_K--GB_GCA_008668235.1	2	4	8	14	1.980618	5.0	7.068500841656493
s__Collinsella_aerofaciens_L--GB_GCA_008680965.1	1	0	13	14	0.980109	2.0	14.284125541138792
s__Collinsella_aerofaciens_M--RS_GCF_015560765.1	4	23	9	36	2.231031	19.0	16.136037553938067
s__Collinsella_aerofaciens_N--RS_GCF_009876115.1	11	0	0	11	2.286904	2.0	4.809996396875427
s__Collinsella_aerofaciens_O--RS_GCF_902364945.1	4	4	8	16	2.270679	3.0	7.046350452882156
s__Collinsella_aerofaciens_P--RS_GCF_015558785.1	5	0	9	14	2.047504	2.0	6.837593479670858
s__Collinsella_aerofaciens_Q--RS_GCF_015670795.1	3	0	11	14	1.811532	2.0	7.728265357719323
s__Collinsella_aerofaciens_R--GB_GCA_905213725.1	6	0	3	9	1.952078	2.0	4.610471507798357
s__Collinsella_aerofaciens_S--RS_GCF_019131995.1	12	0	0	12	2.352747	2.0	5.100420912235783
s__Collinsella_aerofaciens_V--RS_GCF_015553355.1	11	0	5	16	2.100674	2.0	7.616603052163257
s__Collinsella_bouchesdurhonensis--RS_GCF_900155365.1	5	7	5	17	1.728336	10.0	9.836050397607872
s__Collinsella_ihumii--RS_GCF_900046475.1	1	12	10	23	2.782345	5.0	8.266408371355817
s__Collinsella_intestinalis--RS_GCF_000156175.1	0	5	10	15	1.776933	15.0	8.441511300651177
s__Collinsella_phocaeensis--RS_GCF_900119895.1	2	0	6	8	2.105457	2.0	3.7996501472126956
s__Collinsella_provencensis--RS_GCF_900199705.1	5	0	10	15	1.737929	2.0	8.630962484658465
s__Collinsella_sp002232035--RS_GCF_002232035.1	2	24	13	39	2.224186	26.0	17.53450475814523
s__Collinsella_sp002305035--RS_GCF_016900375.1	2	4	19	25	2.482009	3.0	10.072485635628235
s__Collinsella_sp002391315--RS_GCF_009696325.1	2	12	6	20	1.713338	38.0	11.673119956482608
s__Collinsella_sp003436275--RS_GCF_003436275.1	4	11	7	22	2.14435	11.0	10.259519201622869
s__Collinsella_sp003437035--RS_GCF_003437035.1	5	0	12	17	2.184704	2.0	7.7813745019920315
s__Collinsella_sp003439125--RS_GCF_003439125.1	6	9	10	25	2.272537	9.0	11.00092099710588
s__Collinsella_sp003458415--RS_GCF_003458415.1	1	8	6	15	2.121543	7.0	7.070325701623771
s__Collinsella_sp003459245--RS_GCF_003459245.1	6	9	19	34	2.234215	18.0	15.217872944188452
s__Collinsella_sp003462685--RS_GCF_003462685.1	8	0	0	8	2.260385	2.0	3.5392200886132232
s__Collinsella_sp003465825--RS_GCF_003465825.1	5	12	4	21	2.266477	6.0	9.265481185116814
s__Collinsella_sp003466125--RS_GCF_003466125.1	5	11	3	19	2.166602	17.0	8.769492504853222
s__Collinsella_sp003469185--RS_GCF_003469185.1	5	3	14	22	1.965083	4.0	11.195455866240765
s__Collinsella_sp003469205--RS_GCF_003469205.1	4	5	9	18	2.113608	9.0	8.516243314748998
s__Collinsella_sp003475325--RS_GCF_003475325.1	5	7	2	14	2.23823	6.0	6.254942521546043
s__Collinsella_sp003479805--RS_GCF_003479805.1	4	2	2	8	1.998764	5.0	4.0024735286407
s__Collinsella_sp003487125--GB_GCA_008671285.1	4	0	5	9	1.907426	2.0	4.718400608988238
s__Collinsella_sp008014645--RS_GCF_008014645.1	2	1	6	9	1.92633	3.0	4.672096681253991
s__Collinsella_sp014871665--GB_GCA_014871665.1	3	0	10	13	2.083225	2.0	6.240324496873837
