gtdb_species_clade_id,total_clusters,annotated_clusters,cog_annotated_clusters,cog_fraction,any_anno_fraction,species_lifestyle,phylum
s__Ruminococcus_E_sp934476515--GB_GCA_934476515.1,5020,2821,2550,0.5079681274900398,0.5619521912350598,host_associated,p__Bacillota_A
s__Qipengyuania_pacifica--RS_GCF_019857205.1,12367,7701,6977,0.5641626910325868,0.622705587450473,free_living,p__Pseudomonadota
s__JABJGO01_sp018662225--GB_GCA_018662225.1,6211,4396,4265,0.686684913862502,0.7077765255192401,free_living,p__Pseudomonadota
s__MVYY01_sp002068215--GB_GCA_018433525.1,6142,3436,3303,0.5377727124715076,0.5594268967762943,free_living,p__Bacteroidota
s__Serratia_marcescens_K--RS_GCF_002220655.1,35541,18167,15962,0.4491151064967221,0.5111561295405307,host_associated,p__Pseudomonadota
s__Propionicimonas_sp013791955--GB_GCA_013791955.1,3369,2639,2470,0.7331552389433066,0.7833184921341645,free_living,p__Actinomycetota
s__Achromobacter_denitrificans--RS_GCF_001571365.1,12570,9571,8927,0.7101829753381066,0.7614160700079554,free_living,p__Pseudomonadota
s__Cronobacter_dublinensis--RS_GCF_001277235.1,12410,8287,7293,0.5876712328767123,0.667767929089444,free_living,p__Pseudomonadota
s__Acinetobacter_haemolyticus--RS_GCF_000369065.1,13692,9291,7256,0.5299444931346772,0.6785714285714286,host_associated,p__Pseudomonadota
s__Rathayibacter_sp002930885--RS_GCF_009866585.1,10465,5728,5179,0.4948877209746775,0.547348303870043,host_associated,p__Actinomycetota
s__Mycobacterium_tuberculosis--RS_GCF_000195955.2,143670,25279,24258,0.16884527041135935,0.17595183406417483,host_associated,p__Actinomycetota
s__Latilactobacillus_curvatus--RS_GCF_004101845.1,8033,5361,4823,0.6003983567782896,0.6673720901282211,host_associated,p__Bacillota
s__BJGV01_sp014190895--GB_GCA_014190895.1,1987,1552,1501,0.7554101660795168,0.7810770005032712,free_living,p__Pseudomonadota
s__Faecalimonas_umbilicata--RS_GCF_004346095.1,10612,8003,7061,0.6653788164342254,0.7541462495288352,host_associated,p__Bacillota_A
s__CAG-349_sp003539515--GB_GCA_022009995.1,11915,4296,4017,0.3371380612673101,0.3605539236256819,host_associated,p__Bacillota_A
s__UBA868_sp018698075--GB_GCA_018698075.1,7871,4555,4465,0.5672722652776013,0.578706644644899,free_living,p__Pseudomonadota
s__Corynebacterium_amycolatum--RS_GCF_016889425.1,5894,3750,3258,0.5527655242619613,0.6362402443162538,host_associated,p__Actinomycetota
s__Psychrobacter_sp002836505--RS_GCF_002836505.1,4239,3401,3128,0.7379098844066997,0.8023118660061335,free_living,p__Pseudomonadota
s__Mesorhizobium_ciceri--RS_GCF_000185905.1,40893,19635,18567,0.45403858851148116,0.4801555278409508,host_associated,p__Pseudomonadota
s__Ruegeria_sp009363615--RS_GCF_009363615.1,8372,6460,5822,0.6954132823698042,0.7716196846631629,host_associated,p__Pseudomonadota
s__Klebsiella_grimontii--RS_GCF_900200035.1,40113,24203,19938,0.49704584548650066,0.6033704783985242,host_associated,p__Pseudomonadota
s__Vescimonas_sp003539495--GB_GCA_003539495.1,5748,3830,3468,0.6033402922755741,0.6663187195546277,host_associated,p__Bacillota_A
s__Anaeroglobus_micronuciformis--RS_GCF_000165735.1,6664,3956,3692,0.5540216086434574,0.5936374549819928,host_associated,p__Bacillota_C
s__UBA4334_sp900316975--GB_GCA_900316975.1,10505,5118,4618,0.4396001903855307,0.4871965730604474,host_associated,p__Bacteroidota
s__UBA7398_sp903878415--GB_GCA_903878415.1,4189,2595,2562,0.6116018142754834,0.6194795894008116,free_living,p__Actinomycetota
s__Veillonella_parvula_A--RS_GCF_902810435.1,11052,6024,5411,0.4895946435034383,0.5450597176981542,host_associated,p__Bacillota_C
s__CAG-115_sp003531585--GB_GCA_003531585.1,7767,4196,3868,0.49800437749452814,0.5402343247070941,host_associated,p__Bacillota_A
s__Paenibacillus_J_hunanensis--RS_GCF_014645615.1,10897,6864,6091,0.5589611819766909,0.6298981371019546,host_associated,p__Bacillota
s__MGIIb-O2_sp002499785--GB_GCA_018654845.1,2355,1058,1042,0.4424628450106157,0.44925690021231424,free_living,p__Thermoplasmatota
s__LS-NOB_sp018673915--GB_GCA_018673915.1,4905,3027,2889,0.5889908256880734,0.617125382262997,free_living,p__Nitrospinota
s__Pseudomonas_E_brenneri--RS_GCF_007858285.1,9502,7978,7243,0.7622605767206904,0.8396127131130289,free_living,p__Pseudomonadota
s__Campylobacter_A_concisus_AB--GB_GCA_018375265.1,6103,3598,2964,0.48566278879239716,0.5895461248566279,host_associated,p__Campylobacterota
s__Geocrenenecus_dongiae--GB_GCA_023267855.1,3559,1841,1749,0.4914301770160157,0.5172801348693453,free_living,p__Thermoproteota
s__Kocuria_rhizophila--RS_GCF_003667225.1,5718,4110,3671,0.6420076949982512,0.7187827911857293,host_associated,p__Actinomycetota
s__Yersinia_bercovieri--RS_GCF_013282745.1,8800,6538,5767,0.6553409090909091,0.7429545454545454,host_associated,p__Pseudomonadota
s__Parasutterella_excrementihominis--RS_GCF_000205025.1,13306,7806,6819,0.5124755749286036,0.5866526379077108,host_associated,p__Pseudomonadota
s__CAG-45_sp000438375--GB_GCA_902363825.1,5853,4232,3883,0.6634204681359986,0.7230480095677431,host_associated,p__Bacillota_A
s__Oceanobacillus_caeni--RS_GCF_019037185.1,6045,4489,4011,0.6635235732009925,0.742597187758478,host_associated,p__Bacillota
s__CAIKVZ01_sp903909815--GB_GCA_903909815.1,10537,6387,6137,0.5824238398026004,0.6061497579956344,free_living,p__Pseudomonadota
s__KS41_sp903938485--GB_GCA_903938485.1,5181,3110,2928,0.5651418645049219,0.600270218104613,free_living,p__Pseudomonadota
s__Paraprevotella_clara--RS_GCF_000233955.1,9498,6601,5694,0.5994946304485155,0.6949884186144452,host_associated,p__Bacteroidota
s__Collinsella_sp934876235--GB_GCA_934876235.1,2733,2092,1997,0.7306988657153312,0.765459202341749,host_associated,p__Actinomycetota
s__Idiomarina_zobellii--RS_GCF_900100855.1,5365,4103,3870,0.7213420316868593,0.7647716682199441,free_living,p__Pseudomonadota
s__Yeosuana_sp002784145--GB_GCA_002784145.1,6593,4587,4058,0.6155012892461702,0.6957379038374033,free_living,p__Bacteroidota
s__UBA1328_sp022564545--GB_GCA_022564545.1,7825,3381,3275,0.4185303514376997,0.43207667731629396,free_living,p__Chloroflexota
s__Hafnia_protea--RS_GCF_001586165.1,8406,6425,5948,0.7075898167975255,0.7643349988103736,host_associated,p__Pseudomonadota
s__Lactonifactor_sp009677585--RS_GCF_009677585.1,5761,4813,4454,0.7731296649887173,0.8354452352022218,host_associated,p__Bacillota_A
s__Streptomyces_halstedii--GB_GCA_000720535.1,13593,10292,8431,0.6202457147060987,0.7571544177150004,host_associated,p__Actinomycetota
s__Laribacter_hongkongensis--RS_GCF_000423285.1,9488,6369,5667,0.5972807757166948,0.6712689713322091,host_associated,p__Pseudomonadota
s__Bacillus_siamensis--RS_GCF_000262045.1,6501,4943,4479,0.6889709275496078,0.7603445623750192,host_associated,p__Bacillota
s__Mycoplasmopsis_A_pullorum--RS_GCF_001900245.1,1591,700,632,0.39723444374607164,0.43997485857950974,host_associated,p__Bacillota
s__Mesorhizobium_sp004791165--RS_GCF_004791165.1,27189,13522,12363,0.45470594725808233,0.49733348045165326,host_associated,p__Pseudomonadota
s__Prevotella_sp900290275--RS_GCF_900290275.1,16070,8310,7222,0.4494088363410081,0.5171126322339763,host_associated,p__Bacteroidota
s__Polynucleobacter_sp903944725--GB_GCA_903944725.1,4784,3112,3002,0.6275083612040134,0.6505016722408027,free_living,p__Pseudomonadota
s__Merdicola_sp001915925--GB_GCA_001915925.1,3902,1958,1787,0.45797027165556126,0.5017939518195798,host_associated,p__Bacillota_A
s__Anaerostipes_caccae--RS_GCF_014467075.1,7146,5153,4685,0.6556115309263923,0.7211027148054856,host_associated,p__Bacillota_A
s__Rothia_aeria--GB_GCA_002355935.1,4902,2633,2339,0.47715218278253774,0.5371277029783762,host_associated,p__Actinomycetota
s__UBA6382_sp002439755--GB_GCA_002439755.1,4419,2800,2656,0.601040959493098,0.6336275175379045,host_associated,p__Bacteroidota
s__GWE2-40-63_sp003512955--GB_GCA_003512955.1,9037,5816,5372,0.5944450592010623,0.6435764081000332,free_living,p__Bacteroidota
s__Ochrobactrum_A_pituitosa--RS_GCF_003049685.1,11495,8683,7735,0.6729012614180079,0.7553719008264462,host_associated,p__Pseudomonadota
s__Rathayibacter_rathayi--RS_GCF_004011095.1,4617,2912,2646,0.5730994152046783,0.6307125839289582,host_associated,p__Actinomycetota
s__Pseudomonas_E_cannabina--RS_GCF_900100365.1,12074,8080,7087,0.5869637237038264,0.6692065595494451,host_associated,p__Pseudomonadota
s__Francisella_noatunensis--RS_GCF_009823375.1,2138,1496,1449,0.6777362020579981,0.6997193638914874,host_associated,p__Pseudomonadota
s__Phytoplasma_sp000009845--GB_GCA_000009845.1,3055,1068,1047,0.34271685761047466,0.3495908346972177,host_associated,p__Bacillota
s__Eisenbergiella_tayi--RS_GCF_001881565.1,25847,16583,14891,0.5761210198475645,0.641583162455991,host_associated,p__Bacillota_A
s__Anaerovibrio_sp900548165--RS_GCF_021531495.1,7274,4814,4406,0.6057189991751444,0.6618091833929063,host_associated,p__Bacillota_C
s__CAG-194_sp000432915--GB_GCA_000432915.1,6792,4326,3973,0.5849528857479388,0.6369257950530035,host_associated,p__Bacillota_A
s__Cryptobacteroides_sp900316675--GB_GCA_900316675.1,3958,2262,2168,0.5477513895907024,0.5715007579585649,host_associated,p__Bacteroidota
s__Enterococcus_E_cecorum--RS_GCF_000407565.1,14070,7624,6730,0.4783226723525231,0.541862117981521,host_associated,p__Bacillota
s__Enterobacter_cancerogenus--RS_GCF_019047785.1,9448,7774,6946,0.735182049110923,0.8228196443691786,host_associated,p__Pseudomonadota
s__Apilactobacillus_waqarii--RS_GCF_019061205.1,2576,1844,1706,0.6622670807453416,0.7158385093167702,host_associated,p__Bacillota
s__Staphylococcus_warneri--RS_GCF_900636385.1,11618,5759,5080,0.4372525391633672,0.4956963332759511,host_associated,p__Bacillota
s__Staphylococcus_schleiferi--RS_GCF_900458895.1,2906,2485,2335,0.8035099793530627,0.8551273227804542,host_associated,p__Bacillota
s__Gudongella_oleilytica--RS_GCF_004101785.1,5983,3923,3722,0.6220959384923951,0.6556911248537522,free_living,p__Bacillota_A
s__Acinetobacter_sp002367455--RS_GCF_022967985.1,7775,5800,4824,0.6204501607717042,0.7459807073954984,host_associated,p__Pseudomonadota
s__Halanaerobium_congolense--RS_GCF_004366375.1,7329,5110,4859,0.6629826715786601,0.6972301814708691,free_living,p__Bacillota_F
s__Francisella_tularensis--RS_GCF_000008985.1,13107,4582,4442,0.33890287632562754,0.349584191653315,host_associated,p__Pseudomonadota
s__Escherichia_sp005843885--RS_GCF_005843885.1,17529,10901,9850,0.5619259512807347,0.6218837355239888,free_living,p__Pseudomonadota
s__Nitrosotenuis_sp010028495--GB_GCA_010028495.1,5008,2250,1939,0.3871805111821086,0.4492811501597444,free_living,p__Thermoproteota
s__Merdibacter_merdipullorum--GB_GCA_900543035.1,3916,2678,2526,0.6450459652706844,0.6838610827374872,host_associated,p__Bacillota
s__Victivallis_lenta--RS_GCF_009695545.1,11854,5308,5111,0.43116247680107983,0.4477813396321917,host_associated,p__Verrucomicrobiota
s__Prevotella_sp900315955--GB_GCA_900315955.1,8850,5293,4863,0.5494915254237288,0.5980790960451977,host_associated,p__Bacteroidota
s__Clostridium_sp001916075--RS_GCF_014287815.1,4254,3220,2903,0.6824165491302304,0.7569346497414199,host_associated,p__Bacillota_A
s__CAG-288_sp000437395--GB_GCA_000437395.1,3164,1639,1539,0.486409608091024,0.5180151706700379,host_associated,p__Bacillota
s__CAG-217_sp000436335--GB_GCA_000436335.1,9528,5039,4723,0.4956968933669186,0.5288623005877414,host_associated,p__Bacillota_A
s__Streptococcus_xiaochunlingii--RS_GCF_006385805.1,3684,2863,2446,0.6639522258414766,0.7771444082519001,host_associated,p__Bacillota
s__Acinetobacter_oleivorans--RS_GCF_000196795.1,15116,9922,7829,0.5179280232865837,0.6563905795183911,host_associated,p__Pseudomonadota
s__Streptococcus_dysgalactiae--RS_GCF_900459225.1,14043,8456,7145,0.5087944171473332,0.6021505376344086,host_associated,p__Bacillota
s__CAG-873_sp002478045--GB_GCA_002478045.1,4297,2130,2017,0.4693972538980684,0.4956946707004887,host_associated,p__Bacteroidota
s__Leclercia_sp002902985--RS_GCF_002902985.1,9057,7229,6536,0.7216517610687866,0.7981671635199293,host_associated,p__Pseudomonadota
s__Prevotella_salivae--RS_GCF_000185845.1,6253,3821,3281,0.5247081400927555,0.6110666879897649,host_associated,p__Bacteroidota
s__Staphylococcus_hominis--RS_GCF_002901845.1,20700,8618,7291,0.3522222222222222,0.41632850241545893,host_associated,p__Bacillota
s__Erysipelothrix_rhusiopathiae--RS_GCF_900637845.1,3026,2101,1996,0.6596166556510245,0.6943159286186384,host_associated,p__Bacillota
s__Leptospira_A_meyeri--RS_GCF_004368965.1,5848,3152,2967,0.5073529411764706,0.5389876880984952,free_living,p__Spirochaetota
s__Pseudomonas_E_palleroniana--RS_GCF_003031675.1,9194,7396,6699,0.7286273656732651,0.8044376767457038,host_associated,p__Pseudomonadota
s__RF16_sp900556095--GB_GCA_900556095.1,7159,3251,2961,0.4136052521301858,0.4541137030311496,host_associated,p__Bacteroidota
s__CAG-533_sp000434495--GB_GCA_900547775.1,5272,1708,1605,0.3044385432473445,0.32397572078907433,host_associated,p__Bacillota
s__Mitsuokella_multacida--RS_GCF_000155955.1,4865,3688,3372,0.6931140801644399,0.7580678314491264,host_associated,p__Bacillota_C
s__Limenecus_avicola--GB_GCA_000980375.1,4667,1966,1893,0.4056138847225198,0.421255624598243,host_associated,p__Cyanobacteriota
s__Mediterraneibacter_lactaris--GB_GCA_025152405.1,11325,8030,6911,0.610242825607064,0.7090507726269316,host_associated,p__Bacillota_A
s__Saccharococcus_caldoxylosilyticus--RS_GCF_000632715.1,6864,5281,4749,0.6918706293706294,0.7693764568764568,free_living,p__Bacillota
s__Staphylococcus_haemolyticus--RS_GCF_006094395.1,29809,12128,10479,0.35153812606930795,0.40685698949981547,host_associated,p__Bacillota
s__XYB12-FULL-38-5_sp001803165--GB_GCA_001803165.1,7404,4595,4280,0.5780659103187467,0.6206104808211778,free_living,p__Bacteroidota
s__JADFFS01_sp022568195--GB_GCA_022568195.1,8451,4229,4108,0.48609631996213465,0.5004141521713407,free_living,p__Chloroflexota
s__Vibrio_cincinnatiensis--RS_GCF_900167345.1,8833,6117,5405,0.6119098833918261,0.6925166987433488,host_associated,p__Pseudomonadota
s__Campylobacter_D_armoricus--RS_GCF_013372105.1,2706,1948,1724,0.6371027346637103,0.7198817442719881,free_living,p__Campylobacterota
s__Parolsenella_uli_B--RS_GCF_901212675.1,7768,4036,3754,0.483264675592173,0.51956745623069,host_associated,p__Actinomycetota
s__Bacteroides_sp902362375--GB_GCA_902362375.1,13387,10172,8648,0.6459998506013297,0.759841637409427,host_associated,p__Bacteroidota
s__Eubacterium_T_pyruvativorans--RS_GCF_900102225.1,4499,2820,2723,0.6052456101355856,0.6268059568793065,host_associated,p__Bacillota_A
s__Methylotenera_sp903951385--GB_GCA_903951385.1,5218,3183,3121,0.5981218857799924,0.6100038328861633,free_living,p__Pseudomonadota
s__Alistipes_A_ihumii--GB_GCA_025144665.1,4509,3017,2741,0.6078953204701708,0.6691062319804835,host_associated,p__Bacteroidota
s__Coprobacter_fastidiosus--RS_GCF_003634345.1,10596,7068,6158,0.5811627029067573,0.6670441676104191,host_associated,p__Bacteroidota
s__Micromonospora_chalcea--RS_GCF_002926165.1,17338,11443,9855,0.5684046602837698,0.6599953858576537,host_associated,p__Actinomycetota
s__Burkholderia_orbicola--RS_GCF_014211915.1,31441,19233,16875,0.5367195699882319,0.6117171845679209,host_associated,p__Pseudomonadota
s__Corynebacterium_bovis--RS_GCF_000183325.1,5254,2459,2304,0.43852303007232585,0.46802436239055956,host_associated,p__Actinomycetota
s__Leptospira_santarosai--RS_GCF_000313175.2,11950,3510,3209,0.2685355648535565,0.29372384937238494,host_associated,p__Spirochaetota
s__Burkholderia_stagnalis--RS_GCF_902830275.1,25029,15909,13720,0.5481641296096528,0.6356226776938751,free_living,p__Pseudomonadota
s__Yokenella_regensburgei--RS_GCF_000735455.1,7967,6483,5920,0.743065143717836,0.8137316430274883,host_associated,p__Pseudomonadota
s__Campylobacter_D_volucris--RS_GCF_008245045.1,3581,2335,2119,0.5917341524713767,0.652052499301871,free_living,p__Campylobacterota
s__Francisella_philomiragia--RS_GCF_000156715.1,4468,2885,2738,0.6128021486123545,0.6457027752909579,free_living,p__Pseudomonadota
s__Streptococcus_parauberis--RS_GCF_000187935.1,4995,3750,3384,0.6774774774774774,0.7507507507507507,host_associated,p__Bacillota
s__Catenibacterium_mitsuokai--GB_GCA_025148785.1,9359,5132,4643,0.4961000106849022,0.5483491826049791,host_associated,p__Bacillota
s__Enterobacter_ludwigii--RS_GCF_001750725.1,28215,18067,15129,0.5362041467304626,0.6403331561226298,host_associated,p__Pseudomonadota
s__Succiniclasticum_sp900315345--GB_GCA_900315345.1,7965,4417,4136,0.5192718141870685,0.5545511613308224,host_associated,p__Bacillota_C
s__Lachnospira_eligens_A--RS_GCF_009680455.1,15644,8682,7611,0.4865124009204807,0.554973152646382,host_associated,p__Bacillota_A
s__Burkholderia_gladioli--RS_GCF_000959725.1,47967,25604,21755,0.453540976087727,0.533783642921175,host_associated,p__Pseudomonadota
s__CAG-475_sp000434435--GB_GCA_000434435.1,3772,1858,1752,0.46447507953340406,0.492576882290562,host_associated,p__Bacillota_A
s__Streptococcus_thermophilus--RS_GCF_010120595.1,11994,6462,5744,0.4789061197265299,0.5387693846923461,host_associated,p__Bacillota
s__MS024-2A_sp018646605--GB_GCA_018646605.1,4293,2913,2773,0.6459352434195201,0.6785464709993012,free_living,p__Bacteroidota
s__UBA6502_sp002436415--GB_GCA_002436415.1,3713,2250,2115,0.569620253164557,0.6059789927282521,free_living,p__Bdellovibrionota
s__Pantoea_septica--RS_GCF_002095575.1,12620,8674,8076,0.6399366085578447,0.6873217115689382,host_associated,p__Pseudomonadota
s__Melissococcus_plutonius--RS_GCF_000270185.1,2664,1968,1863,0.6993243243243243,0.7387387387387387,host_associated,p__Bacillota
s__Pseudoalteromonas_lipolytica--RS_GCF_900116435.1,7322,5756,5065,0.6917508877355913,0.7861240098333788,free_living,p__Pseudomonadota
s__Xanthomonas_vesicatoria--RS_GCF_001908725.1,8140,5686,5172,0.6353808353808353,0.6985257985257985,host_associated,p__Pseudomonadota
s__Mesorhizobium_muleiense--RS_GCF_900099905.1,44135,22241,19907,0.45104792115101394,0.5039311204259658,host_associated,p__Pseudomonadota
s__Ochrobactrum_A_pseudogrignonensis--RS_GCF_002252525.1,18056,11852,10579,0.5858994240141782,0.6564023039432876,host_associated,p__Pseudomonadota
s__Vibrio_crassostreae--GB_GCA_024347415.1,23239,14392,11874,0.5109514178751237,0.6193037566160334,free_living,p__Pseudomonadota
s__Agathobaculum_butyriciproducens--GB_GCA_003096535.1,18305,10053,8958,0.48937448784485116,0.5491942092324501,host_associated,p__Bacillota_A
s__Wolbachia_sp001439985--RS_GCF_018141665.1,6587,2216,2101,0.3189615910126006,0.336420221648702,host_associated,p__Pseudomonadota
s__UBA1711_sp900318175--GB_GCA_900318175.1,5114,2655,2461,0.4812280015643332,0.5191630817364099,host_associated,p__Bacteroidota
s__Prevotella_sp002251385--RS_GCF_002251385.1,7385,3937,3561,0.4821936357481381,0.5331076506431957,host_associated,p__Bacteroidota
s__Tannerella_forsythia--RS_GCF_001006485.1,5261,3493,3110,0.5911423683710322,0.6639422163086866,host_associated,p__Bacteroidota
s__Sarcina_ventriculi--RS_GCF_900456775.1,3912,2770,2578,0.658997955010225,0.7080777096114519,host_associated,p__Bacillota_A
s__Alteromonas_mediterranea--RS_GCF_000020585.3,10630,7358,6553,0.6164628410159925,0.6921919096895579,free_living,p__Pseudomonadota
s__Ralstonia_solanacearum--RS_GCF_002251695.1,23007,10908,9518,0.41370017820663274,0.474116573216847,host_associated,p__Pseudomonadota
