genome_id	biome_id	species_id	lineage	length	n_contigs	gc_content	completeness	contamination	genome_type	is_species_rep	country	continent	AA	CB	CE	CL	GH	GT	PL	total_cazy	cazy_density	gtdb_phylum
MGYG000292140	cow-rumen	MGYG000292140	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__	2440523	189	52.58	86.24	0.13	MAG	True	Kenya	Africa	0.0	2.0	3.0	0.0	16.0	13.0	0.0	34.0	13.931440105256126	Bacteroidota
MGYG000292141	cow-rumen	MGYG000292141	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-1252;g__;s__	2209841	114	48.47	89.11	0.97	MAG	True	Kenya	Africa	0.0	2.0	1.0	0.0	23.0	8.0	0.0	34.0	15.385722321198674	Firmicutes_A
MGYG000292143	cow-rumen	MGYG000292143	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__UMGS1696 sp902765885	2413453	394	43.63	88.57	1.34	MAG	True	United Kingdom	Europe	0.0	1.0	3.0	0.0	20.0	4.0	0.0	28.0	11.601634670325048	Firmicutes_A
MGYG000292147	cow-rumen	MGYG000292147	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__UBA1738;s__	1442842	83	41.25	96.16	0.22	MAG	True	Kenya	Africa	0.0	1.0	0.0	0.0	14.0	12.0	0.0	27.0	18.713067681700423	Firmicutes_A
MGYG000292150	cow-rumen	MGYG000292150	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-460;s__	1034514	77	29.16	88.46	3.37	MAG	True	Kenya	Africa	0.0	0.0	0.0	0.0	1.0	5.0	0.0	6.0	5.799824845289673	Firmicutes
MGYG000292151	cow-rumen	MGYG000292151	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__QANA01;s__	1677096	48	47.05	95.16	0.0	MAG	True	Kenya	Africa	0.0	2.0	2.0	0.0	9.0	5.0	0.0	18.0	10.732838191731423	Firmicutes_A
MGYG000292152	cow-rumen	MGYG000292152	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA2862;s__UBA2862 sp902800625	3411344	64	61.97	97.47	2.96	MAG	True	United Kingdom	Europe	0.0	5.0	1.0	0.0	35.0	14.0	1.0	56.0	16.415817343545534	Firmicutes_A
MGYG000292154	cow-rumen	MGYG000292154	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900314905	2382348	83	50.15	97.14	0.45	MAG	True	United Kingdom	Europe	0.0	0.0	2.0	0.0	15.0	15.0	0.0	32.0	13.432126624657691	Firmicutes
MGYG000292155	cow-rumen	MGYG000292155	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__UBA1784;s__	3062641	49	58.78	94.26	1.35	MAG	True	Kenya	Africa	0.0	1.0	1.0	0.0	22.0	20.0	1.0	45.0	14.693201064048969	Verrucomicrobiota
MGYG000292159	cow-rumen	MGYG000292159	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	2406463	310	58.9	91.04	0.67	MAG	True	United Kingdom	Europe	0.0	1.0	1.0	0.0	43.0	9.0	2.0	56.0	23.27066736534075	Firmicutes_A
MGYG000292160	cow-rumen	MGYG000292160	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	3788284	173	55.09	94.25	1.23	MAG	True	Kenya	Africa	0.0	2.0	8.0	0.0	69.0	18.0	2.0	99.0	26.13320437432885	Bacteroidota
MGYG000292161	cow-rumen	MGYG000292161	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__ML635J-15;g__Bact-19;s__Bact-19 sp902790405	2747274	229	43.85	94.18	3.76	MAG	True	United Kingdom	Europe	0.0	0.0	1.0	0.0	13.0	14.0	0.0	28.0	10.191921155297942	Bacteroidota
MGYG000292164	cow-rumen	MGYG000292164	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902800365	2892419	53	46.86	93.62	0.52	MAG	True	United Kingdom	Europe	0.0	2.0	5.0	0.0	55.0	15.0	0.0	77.0	26.621315929676857	Bacteroidota
MGYG000292169	cow-rumen	MGYG000292169	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp902799835	1507260	7	38.58	98.92	1.08	MAG	True	United Kingdom	Europe	0.0	2.0	0.0	0.0	9.0	12.0	0.0	23.0	15.259477462415242	Proteobacteria
MGYG000292170	cow-rumen	MGYG000292170	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Thermoguttaceae;g__RUG695;s__RUG695 sp900321495	2531363	258	59.12	89.27	1.15	MAG	True	United Kingdom	Europe	0.0	1.0	0.0	0.0	14.0	12.0	1.0	28.0	11.061234599699846	Planctomycetota
MGYG000292172	cow-rumen	MGYG000292172	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1066;s__UBA1066 sp902766955	2971611	294	54.34	96.35	2.11	MAG	True	United Kingdom	Europe	0.0	4.0	0.0	0.0	37.0	17.0	1.0	59.0	19.85455027592777	Firmicutes_A
MGYG000292173	cow-rumen	MGYG000292173	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__UBA1254;s__	1150199	143	42.32	82.7	1.1	MAG	True	Kenya	Africa	0.0	2.0	0.0	0.0	6.0	11.0	0.0	19.0	16.518880645870844	Proteobacteria
MGYG000292174	cow-rumen	MGYG000292174	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1066;s__UBA1066 sp902788035	2964702	53	50.15	93.99	0.0	MAG	True	United Kingdom	Europe	0.0	5.0	3.0	0.0	23.0	22.0	0.0	53.0	17.87700753735114	Firmicutes_A
MGYG000292175	cow-rumen	MGYG000292175	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp003446295	2718411	372	47.83	95.49	1.9	MAG	True	United Kingdom	Europe	0.0	2.0	0.0	0.0	19.0	20.0	0.0	41.0	15.082340381936358	Firmicutes
MGYG000292179	cow-rumen	MGYG000292179	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA1242;g__RUG666;s__RUG666 sp902788085	937619	46	33.72	85.96	0.61	MAG	True	United Kingdom	Europe	0.0	0.0	0.0	0.0	1.0	6.0	0.0	7.0	7.465719018065974	Firmicutes_A
MGYG000292180	cow-rumen	MGYG000292180	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	2227346	360	60.07	85.1	1.92	MAG	True	United Kingdom	Europe	0.0	1.0	0.0	0.0	28.0	9.0	0.0	38.0	17.060663228793373	Firmicutes_A
MGYG000292184	cow-rumen	MGYG000292184	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1179;s__UBA1179 sp902763885	2714129	27	46.9	90.06	2.17	MAG	True	United Kingdom	Europe	0.0	1.0	2.0	0.0	27.0	15.0	0.0	45.0	16.57990463975736	Bacteroidota
MGYG000292185	cow-rumen	MGYG000292185	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp900316245	2242306	35	56.16	95.71	0.63	MAG	True	United Kingdom	Europe	0.0	2.0	4.0	0.0	54.0	10.0	0.0	70.0	31.217862325659386	Bacteroidota
MGYG000292186	cow-rumen	MGYG000292186	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__	1527453	144	44.78	93.33	3.65	MAG	True	Kenya	Africa	0.0	6.0	1.0	0.0	22.0	7.0	0.0	36.0	23.568646629388926	Firmicutes_A
MGYG000292187	cow-rumen	MGYG000292187	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3633;s__	2382285	63	31.61	80.85	0.95	MAG	True	Kenya	Africa	0.0	1.0	2.0	0.0	5.0	11.0	0.0	19.0	7.975536092449056	Firmicutes_A
MGYG000292190	cow-rumen	MGYG000292190	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__UBA3792;s__UBA3792 sp002369195	1870107	365	59.2	87.34	1.61	MAG	True	United Kingdom	Europe	0.0	0.0	1.0	0.0	29.0	10.0	0.0	40.0	21.38915046037473	Firmicutes_A
MGYG000292192	cow-rumen	MGYG000292192	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Rs-D84;s__	827721	29	37.62	86.63	0.0	MAG	True	Kenya	Africa	0.0	0.0	0.0	0.0	4.0	5.0	0.0	9.0	10.873229022822906	Proteobacteria
MGYG000292195	cow-rumen	MGYG000292195	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__	1858508	349	49.16	80.15	1.44	MAG	True	United Kingdom	Europe	0.0	1.0	0.0	0.0	23.0	11.0	0.0	35.0	18.832310649187413	Firmicutes_A
MGYG000292197	cow-rumen	MGYG000292197	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__RUG440;s__RUG440 sp902766445	4074125	484	58.9	91.87	3.42	MAG	True	United Kingdom	Europe	0.0	2.0	2.0	0.0	36.0	12.0	0.0	52.0	12.76347682017611	Actinobacteriota
MGYG000292204	cow-rumen	MGYG000292204	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902800925	2718047	66	49.19	91.16	0.31	MAG	True	United Kingdom	Europe	0.0	2.0	3.0	0.0	36.0	17.0	2.0	60.0	22.074673469590483	Bacteroidota
MGYG000292205	cow-rumen	MGYG000292205	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D sp902788785	2945519	67	46.68	96.08	0.0	MAG	True	United Kingdom	Europe	0.0	4.0	1.0	0.0	25.0	9.0	2.0	41.0	13.919448491080859	Firmicutes_A
MGYG000292208	cow-rumen	MGYG000292208	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__Saccharofermentans sp900314745	2390373	15	47.76	98.56	0.0	MAG	True	United Kingdom	Europe	0.0	1.0	0.0	0.0	28.0	14.0	0.0	43.0	17.988824338293647	Firmicutes_A
MGYG000292210	cow-rumen	MGYG000292210	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA3636;g__UBA3636;s__UBA3636 sp902793555	3379398	325	69.84	84.12	1.52	MAG	True	United Kingdom	Europe	0.0	1.0	1.0	0.0	63.0	18.0	0.0	83.0	24.560587418232476	Verrucomicrobiota
MGYG000292212	cow-rumen	MGYG000292212	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2868;s__UBA2868 sp900320345	2691456	305	45.6	87.92	0.77	MAG	True	United Kingdom	Europe	0.0	8.0	0.0	0.0	29.0	16.0	0.0	53.0	19.691943691444333	Firmicutes_A
MGYG000292213	cow-rumen	MGYG000292213	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A sp900320515	2334462	66	36.89	94.84	0.8	MAG	True	United Kingdom	Europe	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	2.5701853360645837	Methanobacteriota
MGYG000292215	cow-rumen	MGYG000292215	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp902796555	2128754	107	57.7	84.88	0.95	MAG	True	United Kingdom	Europe	0.0	1.0	0.0	0.0	40.0	10.0	1.0	52.0	24.427435015976485	Bacteroidota
MGYG000292217	cow-rumen	MGYG000292217	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp902774655	1133709	213	34.22	81.46	2.25	MAG	True	United Kingdom	Europe	0.0	1.0	2.0	0.0	11.0	4.0	1.0	19.0	16.759150716806516	Firmicutes
MGYG000292219	cow-rumen	MGYG000292219	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp902767465	1955595	228	51.33	84.95	1.19	MAG	True	United Kingdom	Europe	0.0	1.0	0.0	0.0	35.0	9.0	0.0	45.0	23.010899496061302	Bacteroidota
MGYG000292221	cow-rumen	MGYG000292221	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__UBA9715;s__	2033434	255	53.92	86.04	1.61	MAG	True	Kenya	Africa	0.0	3.0	0.0	0.0	10.0	4.0	0.0	17.0	8.360241837207402	Actinobacteriota
MGYG000292225	cow-rumen	MGYG000292225	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1248;s__UBA1248 sp902773455	2082263	378	51.18	84.71	0.0	MAG	True	United Kingdom	Europe	0.0	6.0	0.0	0.0	45.0	8.0	0.0	59.0	28.33455716208759	Firmicutes_A
MGYG000292226	cow-rumen	MGYG000292226	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_H;s__Eubacterium_H sp902797025	1945993	97	53.71	94.97	0.64	MAG	True	United Kingdom	Europe	0.0	3.0	0.0	0.0	7.0	14.0	0.0	24.0	12.333035113692597	Firmicutes_A
MGYG000292229	cow-rumen	MGYG000292229	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_H;s__Eubacterium_H sp900317175	2047495	198	50.9	91.24	0.0	MAG	True	United Kingdom	Europe	0.0	2.0	0.0	0.0	13.0	12.0	0.0	27.0	13.18684538912183	Firmicutes_A
MGYG000292230	cow-rumen	MGYG000292230	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp902797885	2579087	204	42.4	95.67	0.22	MAG	True	United Kingdom	Europe	1.0	3.0	0.0	0.0	32.0	8.0	2.0	46.0	17.83576901438377	Firmicutes_A
MGYG000292231	cow-rumen	MGYG000292231	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__CAG-196 sp902797575	1831185	166	32.04	83.47	2.71	MAG	True	United Kingdom	Europe	0.0	0.0	0.0	0.0	9.0	21.0	0.0	30.0	16.382834066465158	Cyanobacteria
MGYG000292232	cow-rumen	MGYG000292232	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__UBA1067;s__UBA1067 sp002350535	3560413	141	60.46	87.13	1.38	MAG	True	United Kingdom	Europe	0.0	5.0	1.0	0.0	68.0	15.0	1.0	90.0	25.277966348286	Verrucomicrobiota
MGYG000292233	cow-rumen	MGYG000292233	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA4246;s__UBA4246 sp002391225	2890236	79	59.31	91.73	1.83	MAG	True	United Kingdom	Europe	0.0	1.0	3.0	0.0	33.0	10.0	0.0	47.0	16.261647837754428	Firmicutes_A
MGYG000292235	cow-rumen	MGYG000292235	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp900318245	2306614	43	49.97	92.04	0.0	MAG	True	United Kingdom	Europe	0.0	3.0	0.0	0.0	17.0	18.0	1.0	39.0	16.907900498306173	Bacteroidota
MGYG000292238	cow-rumen	MGYG000292238	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp900319195	1978933	215	49.18	90.18	1.34	MAG	True	United Kingdom	Europe	0.0	4.0	0.0	0.0	46.0	6.0	1.0	57.0	28.803400620435355	Firmicutes_A
MGYG000292239	cow-rumen	MGYG000292239	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG592;s__RUG592 sp902792115	2053878	114	53.44	94.62	0.0	MAG	True	United Kingdom	Europe	0.0	6.0	0.0	0.0	27.0	7.0	0.0	40.0	19.475353453320984	Firmicutes_A
MGYG000292240	cow-rumen	MGYG000292240	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__UBA4951 sp902802355	1148844	76	47.64	94.38	1.17	MAG	True	United Kingdom	Europe	0.0	0.0	0.0	0.0	4.0	2.0	1.0	7.0	6.09308139312213	Firmicutes
MGYG000292241	cow-rumen	MGYG000292241	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella sp902787335	1891946	218	67.49	92.63	0.81	MAG	True	United Kingdom	Europe	0.0	1.0	0.0	0.0	7.0	9.0	0.0	17.0	8.98545730163546	Actinobacteriota
MGYG000292244	cow-rumen	MGYG000292244	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp002350445	2073272	301	38.28	82.61	1.05	MAG	True	United Kingdom	Europe	0.0	1.0	0.0	0.0	13.0	8.0	0.0	22.0	10.611246377706351	Spirochaetota
MGYG000292245	cow-rumen	MGYG000292245	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA733;s__UBA733 sp902803375	1665437	64	50.54	95.35	1.12	MAG	True	United Kingdom	Europe	0.0	1.0	0.0	0.0	15.0	10.0	0.0	26.0	15.61151817811181	Firmicutes
MGYG000292246	cow-rumen	MGYG000292246	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__RUG705;s__	1305739	82	28.89	87.05	0.0	MAG	True	Kenya	Africa	0.0	1.0	0.0	0.0	5.0	11.0	0.0	17.0	13.019447224904825	Firmicutes
MGYG000292249	cow-rumen	MGYG000292249	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900315525	3360018	67	49.68	97.11	0.19	MAG	True	United Kingdom	Europe	0.0	2.0	2.0	0.0	49.0	19.0	0.0	72.0	21.428456633268034	Bacteroidota
MGYG000292254	cow-rumen	MGYG000292254	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__F082;s__F082 sp902771635	3020271	269	47.89	82.04	2.42	MAG	True	United Kingdom	Europe	0.0	1.0	1.0	0.0	23.0	14.0	0.0	39.0	12.912748557993636	Bacteroidota
MGYG000292257	cow-rumen	MGYG000292257	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__	1960767	68	53.07	83.07	1.07	MAG	True	Kenya	Africa	0.0	2.0	1.0	0.0	21.0	15.0	0.0	39.0	19.890175630250816	Bacteroidota
MGYG000292258	cow-rumen	MGYG000292258	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Rs-D84;s__Rs-D84 sp900313105	946830	61	43.95	85.71	0.18	MAG	True	United Kingdom	Europe	0.0	0.0	0.0	0.0	3.0	8.0	0.0	11.0	11.617713845146437	Proteobacteria
MGYG000292261	cow-rumen	MGYG000292261	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera sp902797085	1774247	143	31.93	87.02	2.4	MAG	True	United Kingdom	Europe	0.0	0.0	0.0	0.0	0.0	8.0	0.0	8.0	4.508955066571904	Methanobacteriota
MGYG000292263	cow-rumen	MGYG000292263	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900316295	2496940	46	47.31	97.69	0.37	MAG	True	United Kingdom	Europe	0.0	2.0	0.0	0.0	46.0	14.0	0.0	62.0	24.830392400297967	Bacteroidota
MGYG000292265	cow-rumen	MGYG000292265	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp900317885	2206937	63	50.14	92.92	0.0	MAG	True	United Kingdom	Europe	0.0	2.0	0.0	0.0	22.0	15.0	0.0	39.0	17.671551113602245	Bacteroidota
MGYG000292266	cow-rumen	MGYG000292266	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__RUG705;s__	1162601	33	31.59	90.45	1.12	MAG	True	Kenya	Africa	0.0	1.0	0.0	0.0	4.0	8.0	0.0	13.0	11.181824202800446	Firmicutes
MGYG000292269	cow-rumen	MGYG000292269	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp900316055	2429346	32	51.65	96.22	0.66	MAG	True	United Kingdom	Europe	0.0	0.0	0.0	0.0	3.0	10.0	0.0	13.0	5.351234447460346	Bacteroidota
MGYG000292271	cow-rumen	MGYG000292271	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__QANA01;s__QANA01 sp902782475	1659339	95	43.82	95.97	0.0	MAG	True	Kenya	Africa	0.0	1.0	5.0	0.0	12.0	5.0	0.0	23.0	13.860941013258895	Firmicutes_A
MGYG000292273	cow-rumen	MGYG000292273	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__RUG343;s__RUG343 sp900317975	1024202	133	26.36	82.58	1.12	MAG	True	United Kingdom	Europe	0.0	0.0	0.0	0.0	2.0	3.0	0.0	5.0	4.881849478911386	Firmicutes
MGYG000292275	cow-rumen	MGYG000292275	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RUG14284;s__RUG14284 rhusiopathiae_A	1182416	254	35.42	81.87	1.98	MAG	True	United Kingdom	Europe	0.0	0.0	0.0	0.0	1.0	4.0	0.0	5.0	4.228630194449331	Firmicutes
MGYG000292277	cow-rumen	MGYG000292277	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6382;s__UBA6382 sp900318305	2316693	146	44.53	91.92	1.52	MAG	True	United Kingdom	Europe	0.0	1.0	1.0	0.0	22.0	17.0	1.0	42.0	18.129290328930075	Bacteroidota
MGYG000292279	cow-rumen	MGYG000292279	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__	2541944	272	49.4	82.14	0.63	MAG	True	Kenya	Africa	0.0	3.0	1.0	0.0	45.0	10.0	0.0	59.0	23.210582137135987	Bacteroidota
MGYG000292281	cow-rumen	MGYG000292281	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	1229189	139	42.15	89.52	0.67	MAG	True	United Kingdom	Europe	0.0	1.0	0.0	0.0	8.0	8.0	0.0	17.0	13.830257185835539	Firmicutes_A
MGYG000292287	cow-rumen	MGYG000292287	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900321785	3775202	205	51.22	96.07	3.8	MAG	True	United Kingdom	Europe	0.0	6.0	1.0	0.0	21.0	13.0	0.0	41.0	10.860346015921797	Firmicutes_A
MGYG000292290	cow-rumen	MGYG000292290	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__UBA1715;s__	2352603	85	40.44	97.31	1.35	MAG	True	Kenya	Africa	0.0	1.0	1.0	0.0	30.0	13.0	0.0	45.0	19.127749135744534	Bacteroidota
MGYG000292293	cow-rumen	MGYG000292293	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1191;s__UBA1191 sp902766185	1937951	335	57.3	83.51	2.48	MAG	True	United Kingdom	Europe	0.0	4.0	2.0	0.0	13.0	8.0	0.0	27.0	13.932240804850071	Firmicutes_A
MGYG000292299	cow-rumen	MGYG000292299	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__	2253713	145	60.44	93.31	0.34	MAG	True	Kenya	Africa	0.0	2.0	0.0	0.0	13.0	6.0	0.0	21.0	9.317956634229825	Firmicutes_A
MGYG000292301	cow-rumen	MGYG000292301	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__	2309257	150	62.46	93.22	1.34	MAG	True	Kenya	Africa	0.0	3.0	0.0	0.0	29.0	5.0	0.0	37.0	16.02246956488602	Firmicutes_A
MGYG000292305	cow-rumen	MGYG000292305	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902770635	2881237	110	48.13	96.17	1.33	MAG	True	United Kingdom	Europe	0.0	2.0	2.0	0.0	30.0	15.0	0.0	49.0	17.00658432471886	Bacteroidota
MGYG000292306	cow-rumen	MGYG000292306	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900319575	2505206	85	58.63	96.33	1.38	MAG	True	United Kingdom	Europe	0.0	0.0	0.0	0.0	3.0	9.0	0.0	12.0	4.79002525141645	Desulfobacterota
MGYG000292307	cow-rumen	MGYG000292307	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olegusella;s__Olegusella sp900314685	2523309	28	64.38	99.19	0.0	MAG	True	United Kingdom	Europe	0.0	2.0	0.0	0.0	18.0	16.0	0.0	36.0	14.266980381713061	Actinobacteriota
MGYG000292308	cow-rumen	MGYG000292308	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__;s__	929523	72	25.87	80.92	2.67	MAG	True	Kenya	Africa	0.0	1.0	0.0	0.0	1.0	4.0	0.0	6.0	6.454923654390478	Firmicutes
MGYG000292311	cow-rumen	MGYG000292311	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp902776455	3394765	94	53.17	90.92	1.12	MAG	True	United Kingdom	Europe	0.0	1.0	0.0	0.0	45.0	15.0	0.0	61.0	17.96884320416877	Bacteroidota
MGYG000292312	cow-rumen	MGYG000292312	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902776685	2707860	132	51.39	88.64	2.22	MAG	True	United Kingdom	Europe	0.0	4.0	1.0	0.0	33.0	17.0	0.0	55.0	20.31124208784797	Bacteroidota
